final_module_id	final_module_label	final_module_status	module_direction	module_direction_sign	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	primary_scoring_weight	optional_abs_logFC_weight	scoring_role	primary_scoring_rule	optional_sensitivity_rule
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6155	RPL27		ribosomal protein L27		0.961545224886126	6.57709825254048e-09	1.26225735191614	0.571128820629504	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.21623379374882	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6159	RPL29		ribosomal protein L29		0.587611433035793	0.000201709914852122	0.925332935720541	0.082088349225134	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.743254569784736	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6160	RPL31		ribosomal protein L31		0.738783909947779	1.36238869750301e-05	1.18139689129579	0.132679629130271	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.934468742916162	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6164	RPL34		ribosomal protein L34		0.754133874972954	0.000159381627987174	1.22564947441387	0.086204583645625	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.953884518392236	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6133	RPL9		ribosomal protein L9		0.772687602089642	6.71953606222421e-06	1.1905994104294	0.192868315116375	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.97735265003626	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6175	RPLP0		ribosomal protein lateral stalk subunit P0		0.789103468601545	2.07898603782838e-07	1.17999470116209	0.263591038499308	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.998116656854359	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6210	RPS15A		ribosomal protein S15a		0.9413329289266	1.48083565196838e-09	1.39742195275229	0.354047825554733	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.19066778108609	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6229	RPS24		ribosomal protein S24		0.675687329340527	0.000164252772960764	0.913741330586204	0.331005519362698	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.854659502936186	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6232	RPS27		ribosomal protein S27		0.823491350935432	4.2487672416444e-07	1.33471704439929	0.163045986195595	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.04161300367974	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6189	RPS3A		ribosomal protein S3A		0.923426159951376	4.76049153034386e-09	1.41703255494337	0.281518252426068	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.16801797013508	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6192	RPS4Y1		ribosomal protein S4 Y-linked 1		3.09978077536379	0.000868780012795459	2.44785711248564	3.89466323350091	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	3	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6201	RPS7		ribosomal protein S7		0.790592425426969	3.24590010157314e-07	1.2166563219586	0.233746652189371	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	6203	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	7311	UBA52		ubiquitin A-52 residue ribosomal protein fusion product 1		0.910256124093008	0.00353385187521303	1.47392239844432	0.0235960780065729	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.1513595309257	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
