final_module_id	final_module_label	final_module_status	module_direction	module_direction_sign	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	primary_scoring_weight	optional_abs_logFC_weight	scoring_role	primary_scoring_rule	optional_sensitivity_rule
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	3665	IRF7		interferon regulatory factor 7		-1.45404953351808	1.6567768830903e-13	-1.8398718883554	-1.01060762204544	Tier_1_cross_site_FDR05_direction_concordant	1	1.02530130918225	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	9636	ISG15		ISG15 ubiquitin like modifier		-2.99808310131564	2.72578251294685e-21	-3.45093016124712	-2.58393731392258	Tier_1_cross_site_FDR05_direction_concordant	1	2.11405351603029	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	3669	ISG20		interferon stimulated exonuclease gene 20		-0.931639866308119	1.19680278685105e-08	-0.86646370769374	-1.10779714302187	Tier_1_cross_site_FDR05_direction_concordant	1	0.656931935668622	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	4599	MX1		MX dynamin like GTPase 1		-2.71710581196084	7.89980125644239e-23	-3.23237424901121	-2.18653387118117	Tier_1_cross_site_FDR05_direction_concordant	1	1.91592657744593	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	4938	OAS1		2'-5'-oligoadenylate synthetase 1		-1.98899624729186	4.7714659505931e-19	-2.36452546257172	-1.59057973956129	Tier_1_cross_site_FDR05_direction_concordant	1	1.40251099381242	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	4939	OAS2		2'-5'-oligoadenylate synthetase 2		-2.5438885237371	2.53078049765381e-26	-2.97073576687252	-2.14584641807247	Tier_1_cross_site_FDR05_direction_concordant	1	1.7937849940302	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	4940	OAS3		2'-5'-oligoadenylate synthetase 3		-3.02700164576438	5.48251634555165e-25	-3.54827819774241	-2.51661378257054	Tier_1_cross_site_FDR05_direction_concordant	1	2.13444499568725	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	8638	OASL		2'-5'-oligoadenylate synthetase like		-2.24283861776891	1.15163878933828e-21	-2.49458181864464	-2.05806649167888	Tier_1_cross_site_FDR05_direction_concordant	1	1.5815041496689	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	5359	PLSCR1		phospholipid scramblase 1		-1.3557749512289	4.3423901604976e-11	-2.13155130313242	-0.347097504679863	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.956004455424699	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	5781	PTPN11		protein tyrosine phosphatase non-receptor type 11		-0.679781867023522	0.0358114744151209	-0.926929157316003	-0.396658310216683	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.479338029517619	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	23586	RIGI		RNA sensor RIG-I		-1.36841786841664	1.41415823372739e-15	-1.68906821139988	-1.00545639675293	Tier_1_cross_site_FDR05_direction_concordant	1	0.964919419630292	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	8767	RIPK2		receptor interacting serine/threonine kinase 2		-0.539226011857287	0.0107626165182713	-0.920210573674718	-0.0265222704032357	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.380227167753171	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	91543	RSAD2		radical S-adenosyl methionine domain containing 2		-3.80660619529833	1.0483306591404e-25	-4.41051954754139	-3.27440570413228	Tier_1_cross_site_FDR05_direction_concordant	1	2.6841714987092	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	6772	STAT1		signal transducer and activator of transcription 1		-0.88477327699447	4.41851103085954e-08	-1.17811776878252	-0.564547327850528	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.623884660268087	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	6773	STAT2		signal transducer and activator of transcription 2		-1.72328731886609	9.34111507299781e-12	-2.16856846003883	-1.20942996471205	Tier_1_cross_site_FDR05_direction_concordant	1	1.21515031187113	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	10010	TANK		TRAF family member associated NFKB activator		-0.928694759982496	2.78409072797379e-05	-1.452999459584	-0.25156562201978	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.654855237934649	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	7098	TLR3		toll like receptor 3		-2.43531383369351	1.94962168786523e-12	-2.77488536255617	-2.11914031092772	Tier_1_cross_site_FDR05_direction_concordant	1	1.71722517314404	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	51284	TLR7		toll like receptor 7		-1.25627568841129	3.87527138050754e-16	-1.50539529586334	-0.982691098102814	Tier_1_cross_site_FDR05_direction_concordant	1	0.885844036485783	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	9868	TOMM70		translocase of outer mitochondrial membrane 70		-0.46613877475466	0.00682407688547245	-0.424394903810081	-0.607638156296022	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.328690794226385	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	11277	TREX1		three prime repair exonuclease 1		-1.46660269778812	4.73856837824164e-14	-1.65465682862616	-1.29791490046809	Tier_1_cross_site_FDR05_direction_concordant	1	1.03415298545858	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	117854	TRIM6		tripartite motif containing 6		-1.96616320170176	8.31894567682794e-12	-2.4610016762703	-1.27622765325188	Tier_1_cross_site_FDR05_direction_concordant	1	1.38641061277553	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	26137	ZBTB20		zinc finger and BTB domain containing 20		-0.83753706368883	0.000322909490124913	-1.26072684544703	-0.252307618612479	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.590576750030735	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	56829	ZC3HAV1		zinc finger CCCH-type containing, antiviral 1		-1.27726937753059	1.54512456368554e-07	-1.52981278408389	-1.00122797887163	Tier_1_cross_site_FDR05_direction_concordant	1	0.900647422782056	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score
