feature_id	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_P.Value	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_P.Value	United_States_adj.P.Val	pooled_direction	Sri_Lanka_direction	United_States_direction	pooled_Sri_Lanka_concordant	pooled_United_States_concordant	Sri_Lanka_United_States_concordant	all_three_concordant
NM_001160173	-0.0543832470286908	0.754217009791635	0.809417849764807	-0.0913690033756041	0.697084975768663	0.764980379192136	-0.0312099614829766	0.909809173641431	0.941248443621901	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160174	-0.2057501098427	0.250218134056466	0.337366009745845	-0.209453222046332	0.378289100002479	0.478853326852939	-0.277762298493542	0.338683113961261	0.482396096867121	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160175	-0.139133277098645	0.402463259250255	0.494360783406488	-0.218484778002662	0.341482175617839	0.440998452162028	-0.0439958099872886	0.862964626065222	0.909476859639801	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160176	-0.0997049172918271	0.570969172894529	0.652876643151382	-0.252493216472704	0.289157199097249	0.386244644987035	0.0792299915243049	0.773894049562831	0.847828381112411	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001160179	0.00266962273590146	0.987661195031137	0.990483111846117	-0.160800999547492	0.494922477512493	0.58976074764776	0.202389444440093	0.450958737869795	0.59046029012784	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_001160210	-0.521653580955834	0.00772455944548291	0.0185811239295421	-0.921790475636713	0.000464162688971872	0.00190925331483926	-0.0228396186306098	0.938790911706789	0.961532287371918	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160227	-0.814645509562701	2.86586063711123e-08	3.6183299798982e-07	-1.28093206799011	8.70078654925465e-11	3.3144196228294e-09	-0.227334764431535	0.305562447656202	0.448114936619225	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160243	-0.338769654167063	0.0420750409201429	0.0775323637115948	0.0746428698682577	0.733913858890508	0.794970658286913	-0.933850487448527	0.000478277469817879	0.00344935849941859	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001160244	0.174484313573838	0.253864905620119	0.341382749293758	0.552873983829698	0.008653099433093	0.0209634567610451	-0.376435306412646	0.103825314345173	0.202186053044311	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001160246	0.301768434006012	0.0781167951350169	0.129863490100183	0.748454149105376	0.00108623211411028	0.00384896457301407	-0.364513954817078	0.172783195433506	0.294686263472172	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001160266	0.127081524503395	0.403352509084678	0.495069013717049	0.465864579191048	0.0269802256734767	0.0536146197579352	-0.390780915057597	0.0890366654352934	0.180135991101713	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001160300	0.509785579807942	0.000633719411150346	0.00221879455595164	0.693601979324276	0.000640077440187835	0.00248416625777538	0.31574393775139	0.172448645621243	0.294266251175704	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001160301	0.373047514150605	0.137256812831871	0.206189363766589	-0.000731988842681928	0.99818947324905	0.998538979367134	0.89266684218913	0.0273316927630531	0.0729592485634257	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_001160302	-0.680500839578897	0.0011982300966177	0.00382435424549271	-1.25635111415174	1.18601990408301e-05	9.34931496324641e-05	0.0390489168281696	0.895812639931656	0.932260895464305	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001160305	-0.556010480090009	0.00900483069854732	0.0211374227758078	-0.521211813612237	0.063956605355332	0.110674755602776	-0.591247332671039	0.0809107479137541	0.167891061166961	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160306	-0.728080665866018	0.000626086495257159	0.00219745591762863	-1.35566558496816	2.56348750800037e-06	2.58142933899796e-05	0.0674353681369117	0.825235248931654	0.884120626955812	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001160308	-0.689970371983012	2.16488161048179e-06	1.62337710266312e-05	-0.725930555762466	0.000376240789581108	0.00161053928742136	-0.703012006342758	0.00113527618941848	0.00654116638207436	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160393	0.245113811835415	0.102927899684123	0.162839574858222	0.773679610100492	8.20455051007641e-05	0.000463262552640123	-0.529534714476388	0.0297621784221113	0.0779075662648959	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001160408	-0.292294906245344	0.189327710955012	0.268194141619867	0.247906604238333	0.390948602819075	0.490870235294995	-1.13073659999874	0.00145793973950713	0.00789743685005502	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001160417	-1.50658103705439	5.92980873567427e-18	5.34190292363737e-16	-1.71434369134072	1.05546128884693e-14	8.34315032239123e-13	-1.35011454934719	3.71785496462554e-06	9.65628330357742e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160418	-1.45994109304236	4.98906510433909e-17	3.79377616052005e-15	-1.66457534634908	6.48527502598949e-14	4.68227491858353e-12	-1.30302930485811	6.93753274368164e-06	0.000151798377834671	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160419	-1.76916073589958	2.03240202963358e-22	3.66180253969748e-20	-2.09464238072767	3.00933007525207e-20	5.84306720145302e-18	-1.45632521926971	2.15387431371074e-06	6.33785403376423e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001160708	0.104961000682818	0.4720359256388	0.561618566056896	0.23835884681043	0.23255973667455	0.323581491277184	-0.102523132024742	0.654450136919312	0.761969394437289	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001161	0.677452241227559	2.89440818635047e-06	2.09047559836847e-05	1.00131654451891	2.99098449178286e-07	4.13670116536414e-06	0.246693390973023	0.278985194294771	0.419451985690933	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001161330	0.588305042486557	0.00890622910817952	0.0209547854040567	0.340219832531526	0.244883306801952	0.337648178440888	0.944788903971668	0.00942775598438275	0.0323018146190973	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001161331	0.630516887321966	0.00395174323267753	0.0105010514098217	0.320967467095392	0.262544380338732	0.356894036323702	1.08716321752556	0.00192555878053742	0.00965628135706314	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001161334	-2.37008417228965	2.62429911859764e-19	2.85235641700186e-17	-2.86047660479132	9.76713928507784e-17	1.02005519452764e-14	-1.91743548232292	2.14307381728593e-06	6.33077300914348e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161363	-0.25207947622732	0.22730138221752	0.311826062763629	-0.657982634478178	0.0158770695160328	0.034717418899097	0.308066916968981	0.349337959204308	0.493425372281019	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001161364	-0.323842998345504	0.137951594343159	0.207124169314477	-0.792004045860164	0.00541731523187839	0.0142478810260831	0.315587299610695	0.356411177890257	0.499577804637756	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001161368	0.570966626701946	0.000398757254321334	0.00150042263954325	0.77040323797821	0.000361498759828639	0.00155709965492418	0.343774049650268	0.191597129274699	0.318331061590488	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001161403	0.514700230469155	0.00674917804288698	0.0165433033067406	0.972386752064306	6.61522969837933e-05	0.00038797061213457	-0.131000420817343	0.677419848744875	0.780128962055093	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001161404	0.460480094655628	0.0235639273794706	0.0476448269802885	1.04975149518975	3.62420708732802e-05	0.000236092891008055	-0.422939976345344	0.218224082870623	0.349596435386693	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001161407	-0.567995325244033	0.0768358553305126	0.128117414603545	0.0985666106928158	0.810273519552429	0.856635695775415	-1.68193350931667	0.00121044217313263	0.00687912276796803	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001161425	-0.432874630036642	0.0410782090077902	0.0760387913686409	-0.579742323998108	0.0411789933720058	0.0767581963320667	-0.211588887664049	0.537660042055187	0.666914543265006	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161444	-0.673212214268099	1.29445593872051e-05	7.78113144528747e-05	-0.347928485710753	0.0862690010227893	0.142339225431463	-1.19737837763114	1.67931039179811e-06	5.30238912876186e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161498	-0.132130133031787	0.508730448373025	0.594957315006633	0.0588580371580427	0.830789100651579	0.873000799912302	-0.433194459328648	0.144898880074011	0.259383521535996	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001161500	-0.551508994901773	0.000163617335249125	0.000696802190725566	-0.598016447131755	0.0034291374789429	0.00981202771203283	-0.511566102175421	0.0215490697297582	0.0606558544018909	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161501	-0.602300648494534	7.96879360556359e-05	0.0003748950913142	-0.569437876654587	0.00770888523406156	0.0190427366348811	-0.657160360012164	0.00409399369705951	0.0171324084426644	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161520	-0.679124128364712	3.11472934453938e-05	0.000166376795303	-1.03921962021704	4.60897986532611e-06	4.22523664917037e-05	-0.248022667471766	0.288074262339904	0.429011629498528	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161521	0.337122910930868	0.152796240748983	0.225235646697052	-0.246935081906972	0.432462026142363	0.531612764203154	1.20508530222121	0.000589932001706048	0.00402114863739579	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_001161522	0.407446723993907	0.0844383747043541	0.138393956377018	-0.117190147110875	0.710940980055441	0.776012916719177	1.17759461766035	0.000780158200675365	0.0049374632453502	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_001161546	-0.481898691407146	0.125802487525678	0.191894130731906	-0.146918317441121	0.713702401159676	0.778347383618299	-1.04159037908177	0.0467362973492348	0.110626016177932	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161560	-0.808829555351151	5.32753462939807e-08	6.20908638476458e-07	-0.635836982625067	0.00149148210847886	0.00496742757178093	-1.12334904133876	2.58399187439759e-06	7.25804122135918e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161561	-0.800591322126973	1.04801164225539e-07	1.11961457443726e-06	-0.666181504797363	0.00102762719553178	0.00368389808232988	-1.08034359159137	7.30450083701462e-06	0.000157756708681917	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161562	-0.859627725772863	7.3036074539047e-09	1.08196181830104e-07	-0.655830157954913	0.00109372221660757	0.00387070440805785	-1.20502479115171	3.56099161231033e-07	1.88902576272133e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161563	-0.854786915553334	3.57434281299685e-08	4.35873670226366e-07	-0.602491176951813	0.00276255188613732	0.00823986206873381	-1.27090651079447	1.14402229323464e-06	4.02096693188041e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161564	-0.827705381468028	6.45516124271921e-08	7.36853708294187e-07	-0.62557472752496	0.00236450873742226	0.0072549570788137	-1.17985323454926	1.48127804596165e-06	4.86438089346258e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161565	-0.775845412245704	2.29092084520014e-07	2.23820840171752e-06	-0.670034448410732	0.00105948294840925	0.00377168200484859	-0.993990208986216	2.4782024373052e-05	0.000397765413673087	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161574	0.279056046841146	0.074518069338107	0.124887862959256	0.312293035610196	0.121254514544715	0.188845809234465	0.278659219870297	0.299305605217872	0.44143162232686	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001161576	-2.47554115870116	3.46351594933985e-20	4.34555076047936e-18	-2.92627887988096	1.51089676084045e-20	2.99172518020279e-18	-1.99989023711366	3.41186522870474e-05	0.00050319979873795	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161577	-2.50028329233209	1.17461235807486e-19	1.35006164075512e-17	-2.91151745214686	5.34228042741834e-20	9.71275147890358e-18	-2.05398930503404	4.52826640835686e-05	0.000617319699391472	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161580	1.24308657697043	2.26923959948172e-09	3.90555273236101e-08	1.39375111231189	7.20392542538926e-07	8.82789856509557e-06	1.08351294819884	0.000575685094236308	0.0039536834476758	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001161581	1.15764804595333	1.01366577484578e-08	1.44492529088672e-07	1.37496810555481	4.09954734932544e-07	5.46214839701262e-06	0.87314810244582	0.00480311308016028	0.0193859653865036	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001161584	-0.345418190033866	0.0266020863127449	0.0526144081638167	-0.16270469803448	0.461277330251274	0.558588272945518	-0.744596116231141	0.000551049600395722	0.00382973554017866	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161616	0.136631249913114	0.618458978755141	0.6948239489986	0.508005567759671	0.164017497097703	0.243012737031927	-0.352234024774221	0.409918532061654	0.55197688679646	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001161748	-0.226286638922127	0.452032634296515	0.542824585883032	0.982011649675667	0.0103213593703811	0.0242529510102516	-2.07303245613541	1.34187481072465e-05	0.000248261582742968	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001161779	-0.654105715854801	0.0127069336454668	0.0282205403637636	-0.788318106819057	0.020727302461654	0.0432608351002525	-0.480024200876696	0.253315017863283	0.390506979283727	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161780	-0.688858285624352	0.00856464374636056	0.0202655360013565	-0.861798259043719	0.0112503906629262	0.0260533305775661	-0.455793485471292	0.277541564653718	0.417900448088368	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161781	-0.700225132578628	0.0101577671730326	0.0234011272541733	-0.874615707626284	0.0121209082776811	0.0277098816467016	-0.455570580971882	0.305884329809915	0.448292034057317	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001161841	-0.464739184433641	0.00372181199522709	0.00997754934216442	-0.316246020965896	0.144407228301824	0.218589173388449	-0.671958118253393	0.0066538043116388	0.0247755095346076	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162407	-0.894549213163268	1.37896913659969e-05	8.21018272189856e-05	-1.13572192201999	3.45168016847049e-05	0.000227222355790788	-0.63315507588086	0.0448855939192566	0.107273780209275	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162422	-0.828774743294404	1.26624050859347e-07	1.32030990257356e-06	-0.536778158062362	0.0107549773265899	0.0250861664980721	-1.34421660675833	2.79135892771055e-08	3.32288019019543e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162426	-0.0045998629141516	0.97812817630145	0.983340139639708	-0.0830808142201155	0.721213293028965	0.784783973409123	-0.00942479093617528	0.969078478532874	0.981196865744175	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162427	0.0638975763559576	0.693644419868035	0.75833350204673	0.0478854719066961	0.829725998372354	0.872339043507448	-0.0319285556235508	0.895123638334891	0.931756810384264	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001162497	-1.38988535018056	1.14095988493312e-10	2.6939854473173e-09	-1.59293135370578	1.36671588557896e-08	2.997034100405e-07	-1.14912652671732	0.00086273896614319	0.00532035664011645	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162498	-1.39016300962581	2.62143580646584e-10	5.68612740710524e-09	-1.63067532472982	1.1604745926624e-08	2.61010978856458e-07	-1.10271784847328	0.00171745916431926	0.00888219959328185	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162501	-1.02477844229921	1.72927779888763e-06	1.32759411516137e-05	-1.40681650688712	1.3859059460905e-06	1.5338535149897e-05	-0.620722930908488	0.0446077020491827	0.106752791788927	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162530	-0.0941360815661426	0.639652755812446	0.71302689167232	0.0293470741055612	0.912433252072575	0.936262319558719	-0.277568196161996	0.383552571158228	0.526036748772007	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001162916	-0.609202485138841	0.00272060696452707	0.00763319566267912	-0.477775269626534	0.082654420018077	0.137418384399495	-0.919162745806223	0.00264470190125312	0.0123232510072603	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162951	-1.30413309385741	1.06884190674578e-08	1.50958822690741e-07	-1.0590568115492	0.000313426999114453	0.00137975490981509	-1.74095283801954	5.5446143791809e-06	0.000129389431702729	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162953	-1.15810362169507	2.92720514698962e-07	2.77841365612935e-06	-0.920565479249296	0.00147206988135597	0.00491895163863626	-1.58663802904649	3.56355235916229e-05	0.000519236014814035	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001162995	-0.0837687218269877	0.669446983236043	0.73825587084299	-0.0780671527653519	0.761307420733567	0.817031773933491	-0.0352244952598221	0.910828480231007	0.941913169043896	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163075	0.184146888414104	0.556885675812616	0.640176848340317	0.262628174277185	0.512977215578193	0.606653335074951	0.0701238049734428	0.893611018685968	0.930679653851755	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163079	-0.366429429773201	0.0203760655198414	0.0422324525164584	-0.547711628876757	0.00603709349367063	0.0155647586412168	-0.0545176745425627	0.841525177818909	0.895461524403484	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163264	-0.0890787303038088	0.656780788588132	0.72757763202648	-0.171108287377256	0.522207234650417	0.614776067146186	-0.000188370438297354	0.999527794859349	0.99967775402041	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163265	0.0889166474621826	0.640056515939899	0.713317930469882	0.0488213642606841	0.851670821968684	0.889800687940221	0.101027213404067	0.727035784835573	0.814919523206663	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163278	0.456177104056433	0.113317190446947	0.176390732296335	0.209337671693722	0.578423296786569	0.664782915489604	0.764568608870341	0.0954282524675356	0.189916371887575	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163279	0.626746741859743	0.0232313857418131	0.0470580860377313	0.451301808594088	0.214637110134648	0.303080390142118	0.854220725986936	0.0505036169070394	0.117036133780287	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163280	-0.402781620344872	0.0107700525649678	0.0245682994464232	-0.523817764675959	0.0161572442254585	0.0352452800245358	-0.281891079010963	0.23355266609012	0.367491720624415	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163287	-0.338015680294237	0.0303005041181645	0.0587132818388889	-0.794715025025678	0.000164116824523226	0.000818179621045887	0.24909746436272	0.286973096112354	0.42810494921311	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001163315	-0.299611190413338	0.183919897737467	0.261906439394161	-0.460238575970657	0.121749326087951	0.189424674998672	-0.141648559578417	0.687755903002685	0.787875192129756	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163380	0.229842239543077	0.253389925542765	0.340858621169688	0.320423660739213	0.224002307290261	0.313910878249452	0.0768091982404589	0.811518232482539	0.874107455777363	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163391	-0.823134080974501	3.85473770145956e-05	0.000200340174873934	-0.711417220030625	0.00504574912991155	0.0134456944502467	-1.02220104691774	0.00279088120820176	0.0128309961569717	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163417	0.283192063600232	0.165003459207531	0.239888352769076	-0.104458096315591	0.707766421806758	0.773518149181564	0.781492010674195	0.00839078982034979	0.0295643773109893	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_001163418	0.367313540995143	0.0751402774028667	0.125772548357878	0.0216908164885775	0.937651865336129	0.953722899748614	0.812533412379942	0.00926983050944826	0.0318810070470853	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163424	0.961045499529248	2.85141306690339e-12	8.86475119763241e-11	1.29593400918085	1.57899813297787e-12	8.37622908791098e-11	0.548259341643114	0.0121865727041177	0.0393667044919481	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163436	-0.319797063099625	0.0376341915873805	0.0706047089639797	-0.677743042445662	0.000560460859634313	0.00222791825319551	0.182013781572262	0.489798916397452	0.62535039128145	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001163437	-0.368395071938842	0.0164129719805822	0.0351588503255853	-0.73366839768723	0.000246888834377344	0.00113820235200697	0.144074188784766	0.571976073672408	0.694827765132387	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_001163438	0.60599971653308	0.0302519992933342	0.0586420213111749	0.31094915821489	0.415097094097102	0.514855295512773	1.18678929713977	0.0041475957048913	0.0172769545518167	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163446	0.311971299870054	0.148894775263606	0.220377931505096	0.518049297513667	0.0654739034334422	0.112948554711068	0.0678933016000771	0.853288688667434	0.903049186889984	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163508	-0.471765245270123	0.00360414368822624	0.0097050315902567	-0.240390051754366	0.276163693458072	0.37179385428933	-0.852040850460366	0.000903681534128283	0.00550752304469613	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163509	-0.46036295958639	0.00854680538776443	0.0202305078648243	-0.159130771877302	0.490666949420035	0.585999400779399	-0.984021710542379	0.000607994113997928	0.00411620659642673	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163523	-0.235902712366106	0.230777681401597	0.315642377947649	0.399567733146801	0.11395344034017	0.179459394705335	-1.2787791447244	5.38065027034463e-05	0.000697844518525436	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001163524	-0.25740583773381	0.188767402305281	0.267646882573791	0.340220393944542	0.177787487382292	0.260119391335025	-1.24976666651781	7.21265562610823e-05	0.000873688067029307	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001163692	-0.124371943643824	0.637969945722005	0.711587336558526	0.36672685862926	0.291710881297172	0.389213817803866	-0.90302858582914	0.0270254938039817	0.072295726402599	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_001163724	0.922585493518499	0.000184241244320967	0.00077300398940523	1.2196206486223	0.000173503404006423	0.000855102140055371	0.590332327955599	0.121557279950374	0.227815953680773	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163735	-0.644406646517544	8.34214962825356e-05	0.000390713467015089	-0.515822703656119	0.0224722067222063	0.0461655533885367	-0.935326841206369	0.000114939869793475	0.00122772030484592	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163812	-0.537268765684555	0.00290840709854732	0.00807768751533092	-0.289236419322724	0.225084405789	0.3152064303182	-1.00412105176706	0.000586755681115008	0.00400906281743049	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163817	0.883532110466072	5.35485135491859e-07	4.73437985176909e-06	0.800100935497229	0.000545433761169442	0.00217988205228371	1.02542834662267	0.000336018213062184	0.00267304226055315	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163922	-1.44971632217121	1.9764266190864e-08	2.59872162755482e-07	-2.32567353557621	3.36128136970479e-12	1.6680463055267e-10	-0.284521077228733	0.469013553246436	0.606714233594791	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001163940	1.45257456350289	7.91609526795131e-20	9.31258760375048e-18	1.32085817515796	1.19518114467327e-10	4.46774349763003e-09	1.72606284596636	7.3809483835824e-11	4.61893848513587e-08	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163941	0.573294945119849	0.00137107621542698	0.00428841933567784	0.833735788426284	0.000380198455839378	0.00162400446781968	0.306198332813042	0.30223982141736	0.444611562230657	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001163942	0.0645417433445723	0.819573817542974	0.862038075660818	0.508719358643719	0.16099347024814	0.239330142830042	-0.490583811379337	0.29706550089488	0.438960801091253	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_001164	-0.457653793222088	0.00285950716156636	0.00796036800169344	-0.346601474828264	0.0953128993678108	0.154608052109404	-0.681636014094447	0.00486217519878059	0.0195966629988741	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001164114	-0.251504449655543	0.175024542633193	0.251712629664981	-0.111547742966976	0.666151290159232	0.738858613049442	-0.490965734142529	0.0673141995221014	0.145868097978384	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001164115	-0.251577719858422	0.189420476428572	0.268292775108718	-0.161417991866368	0.544818189857785	0.634326074341611	-0.465809723416177	0.0940471992245221	0.18800667148582	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001164116	-0.332084290790743	0.0804895529206434	0.133099931276662	-0.199898588405433	0.449682339410144	0.547687987679915	-0.559897704850929	0.0415084599508928	0.101112483579785	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001164160	0.532081518485468	0.000502820797764236	0.00182701910146929	0.531317098030565	0.0095549047197978	0.0227540532854532	0.552040669423948	0.0269421428266425	0.0721246901888078	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164161	0.506041251198841	0.000632582505533744	0.00221597784693805	0.497880263483435	0.0122171531130496	0.0278980183955103	0.544403357358977	0.0249632933661119	0.0680257397504937	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164162	0.538375788291847	0.000167401182407314	0.000710948449132274	0.526206074188913	0.0070500049083517	0.0176860321327303	0.562117902914262	0.014319358963787	0.04456471520647	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164163	0.518315443512109	0.000463809912961682	0.00170603907473251	0.491866637162714	0.013811582624951	0.0309695975912541	0.570764516731506	0.0176035930965364	0.0521599576056424	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164165	-0.0607191730576237	0.722906527023567	0.783641803563571	-0.0726342837555132	0.744648532487569	0.803161794909874	-0.0711865444822319	0.802999024947115	0.868016728821002	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001164178	0.68827612583879	0.000923539976176875	0.0030548918265897	0.650995695369679	0.0185755665491461	0.0395668074785785	0.734027511366264	0.0222408680613334	0.0621222235137718	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164179	0.657506231368424	0.00157647048110907	0.00482519638073161	0.595352141387472	0.0313674317989377	0.0610112107126003	0.741203500905756	0.0214366878125478	0.0604380014010491	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164181	0.658625661485466	0.0014734582964707	0.00455313719754562	0.642940077847812	0.0194415628671057	0.0410355478394983	0.670756662245763	0.0369700988824805	0.0923083197330297	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164182	0.636804383439388	0.00221984604987522	0.0064480321207632	0.575620700934677	0.0374932755478538	0.0709325529922929	0.717405526107816	0.0261119709966877	0.0703140586613366	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164183	0.686562658382306	0.00089768539479422	0.00298219438712452	0.674325268536021	0.0138085672509825	0.0309663081915676	0.693803846975301	0.0315180863006997	0.0814485344266305	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_001164211	-0.506112468227149	0.0477821209023547	0.086245003242436	-0.767104692220539	0.0203660781633105	0.0426359465286346	-0.101821047004139	0.808478761028588	0.871838894413884	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001164213	-0.659817841601617	0.00124849467749929	0.00395415686190487	-0.957200994330662	0.000452538065044025	0.00187105825156408	-0.32097846621552	0.305018191882913	0.447480840629869	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_001164232	-0.461762482261873	0.00225154594518542	0.00651928005758843	-0.202652809358294	0.337489256152573	0.437235863995762	-0.925430396029194	3.36535453468074e-05	0.000498915680793773	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
