feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	site	contrast	logFC_direction
NR_130117	-2.04824595828006	5.70963873272221	-11.7533449867958	4.13089223320224e-23	1.10151618362415e-20	41.9265849283904	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001031683	-3.08845642293987	7.01565216837138	-11.6915344863139	6.06285432457259e-23	1.59540820575167e-20	41.5484913415094	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001278599	-3.38398447172306	-1.60136096550456	-11.6319343016374	8.77643410709743e-23	2.27947929490703e-20	41.1839956769602	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_126359	-3.99232297108319	0.906398031480273	-11.6239385957954	9.22287368311293e-23	2.3647211639561e-20	41.1351028401053	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_016323	-2.94222963407278	6.55454054294166	-11.6022944028994	1.05485606172939e-22	2.67038814918051e-20	41.0027590363272	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_002759	-2.07979597944965	4.07239781460245	-11.5717086257185	1.27528453625471e-22	3.18805193006973e-20	40.8157624235111	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_002712	-3.24918636880392	4.35177592295533	-11.549797213459	1.46096920372869e-22	3.60715100066297e-20	40.681815082538	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_212503	-2.57231301777302	-0.591036264752804	-11.5393113276477	1.55915825438247e-22	3.80263486943841e-20	40.6177182594258	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_024119	-2.17584146994649	5.69618218762617	-11.4648510128181	2.47426890138286e-22	5.96179563358503e-20	40.1626609203592	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001256478	-4.47254529421637	0.160121376937724	-11.452513170381	2.6709840502393e-22	6.3591678596114e-20	40.0872761880803	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001135652	-2.04770831153666	3.81386540119716	-11.3528348130039	4.95462866377932e-22	1.1657366899638e-19	39.4784304010143	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001353138	-2.2363027453382	4.40339290362113	-11.3478628609299	5.10965790373923e-22	1.18823312112652e-19	39.4480707151342	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_017523	-2.23400592555967	4.40345445545018	-11.3282831886592	5.76874636102109e-22	1.32608228131104e-19	39.3285228088554	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_199139	-2.25471151406091	4.43820126368126	-11.2861536758321	7.48913110003005e-22	1.70199014624433e-19	39.0713437817981	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001353134	-2.22643687146494	4.40653344650305	-11.2815870263715	7.70399866819989e-22	1.73114909399247e-19	39.0434711034096	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_005101	-3.45093016124712	8.60419144631747	-11.2317428216631	1.04900533755698e-21	2.33100641620023e-19	38.7393033975564	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001135651	-1.74117673023092	6.61235760763346	-11.2074229785303	1.21947162416594e-21	2.68002340787854e-19	38.5909344708653	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001353137	-2.23653174960804	4.38220801912118	-11.1839220556364	1.41043395770291e-21	3.06600746957614e-19	38.4475872740006	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_006417	-3.7013174567019	4.7764378945708	-11.1065981904653	2.27590746111272e-21	4.89417992632186e-19	37.9761264963011	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001353135	-2.19795769800303	4.39551789172594	-11.0693771399869	2.86508545174038e-21	6.09562169674e-19	37.7492890575242	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_046398	-2.18920358065286	4.33486297852903	-10.999886090886	4.40270327061343e-21	9.26838554831558e-19	37.3259870127179	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001353140	-2.1963174990601	4.31854076399648	-10.9843065061234	4.84768607266008e-21	1.00988410174093e-18	37.2311217117439	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001353139	-2.19002116906526	4.33584496819016	-10.9742694712014	5.15787005256667e-21	1.06342518743588e-18	37.1700128575236	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_002596	-2.42829914215484	-0.559131939458432	-10.9144437029797	7.46396078576251e-21	1.52318114035168e-18	36.8058975150692	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001320151	-2.36452546257172	5.60090093771315	-10.8904611360322	8.65531949201698e-21	1.74846196485705e-18	36.6599947647065	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_212502	-2.40556714715464	-0.594880640502995	-10.8648579796051	1.01373813826215e-20	2.02737490271047e-18	36.5042729588074	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001161576	-2.92627887988096	0.826622017461968	-10.8001850164759	1.51089676084045e-20	2.99172518020279e-18	36.1111142630734	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_017449	-2.99643315438776	-0.238159423541105	-10.764328244035	1.88482566570581e-20	3.69555181259319e-18	35.8932566359528	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001160419	-2.09464238072767	2.68593416051807	-10.6884129834126	3.00933007525207e-20	5.84306720145302e-18	35.4323148964143	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_021170	-3.75966123409679	0.776621352467186	-10.6800715031833	3.16800696486452e-20	6.09201647022362e-18	35.3816930126234	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_017742	-2.50580477609636	3.96442285055377	-10.6488192809837	3.84040162460997e-20	7.31468496100711e-18	35.1920797996497	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_135640	-3.82236546606788	2.95675839482093	-10.6282500918001	4.35888929597087e-20	8.22390821038882e-18	35.0673236594826	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001309193	-2.93524371819571	-0.310366089108913	-10.6203743645285	4.57541776231511e-20	8.5517551241626e-18	35.0195646034557	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_014398	-3.51624398118201	2.46009529460493	-10.6188268796656	4.6192082942078e-20	8.55366172924646e-18	35.010181103217	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_023930	-3.91142719930186	-2.0032641188858	-10.5982929294644	5.24145714863257e-20	9.61687169866999e-18	34.8856871846659	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001161577	-2.91151745214686	0.664019733511755	-10.5951966734998	5.34228042741834e-20	9.71275147890358e-18	34.8669180255386	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_003733	-2.49458181864464	6.49589923969533	-10.5645112550722	6.45230240701323e-20	1.16251888142214e-17	34.6809484404551	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001032731	-2.61272094096101	4.42178066910849	-10.5567635252031	6.76722539413885e-20	1.20837268444092e-17	34.6340053621288	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_002534	-2.28948128047867	6.14325372472529	-10.552943598679	6.92809369445349e-20	1.22614996279093e-17	34.6108624610085	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001309192	-2.93402159018387	-0.312446386804378	-10.5399746694149	7.50326409901177e-20	1.31629630452751e-17	34.5322996854258	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_159496	-2.57870567376426	-0.382040836797682	-10.5319712212034	7.88174352723384e-20	1.37066946783608e-17	34.4838236747596	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001366900	-2.60023152471416	-0.503644162995652	-10.5150228077231	8.74728094857931e-20	1.5080764800917e-17	34.3811868592425	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001032409	-2.29411810917064	6.23043586271295	-10.4988774471997	9.65984480265882e-20	1.65117295904593e-17	34.2834360057133	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_024522	-4.01062566942703	-4.31287815836216	-10.4915442886058	1.01051214609686e-19	1.71264681438907e-17	34.239045376288	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_015589	-2.86855393506307	0.83003985595485	-10.4622983441688	1.20941690340076e-19	2.01632271288031e-17	34.0620543121954	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001142467	-3.55616118931818	0.913957529774506	-10.4622395012169	1.20985412043421e-19	2.01632271288031e-17	34.0616982813994	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_004442	-2.88830567556435	-0.243162957598015	-10.4221900684142	1.54718215080418e-19	2.55719800280436e-17	33.8194500150624	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001366899	-2.57554703835626	-0.538726856470957	-10.4168706989098	1.59853869175174e-19	2.62042420461828e-17	33.7872854871698	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_038369	-4.29214788170499	-1.57443269828453	-10.3959655381772	1.81738420904603e-19	2.94797905361787e-17	33.6609038224451	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_145755	-2.54915617794097	-0.52679921141391	-10.3950308521646	1.82783840516334e-19	2.94797905361787e-17	33.6552541425806	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_135641	-3.67008232389928	4.19955566038	-10.3834391561855	1.96258366519967e-19	3.13997685762626e-17	33.5851952619149	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_005318	-1.97973265580957	4.69674513476929	-10.3683447518661	2.15300420466491e-19	3.41729611818203e-17	33.4939852754321	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_172374	-2.42091180526208	-1.29190319006707	-10.3599773376655	2.26639002013218e-19	3.56893968603334e-17	33.4434333045503	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001261825	-2.48204622727082	5.3435493158611	-10.3422208152952	2.52712396776512e-19	3.94843376807301e-17	33.3361788636332	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_198213	-2.45733698631942	5.63630510626953	-10.2499284269822	4.44861227353828e-19	6.86990105827601e-17	32.7792031656002	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001105513	-2.5570099085797	-0.511114269223708	-10.2493037862135	4.46565897082795e-19	6.86990105827601e-17	32.7754364248316	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001035230	-2.48361018071044	-0.069265515398077	-10.237028860896	4.81418429392556e-19	7.34953219039826e-17	32.7014236493209	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001258017	-2.59123798907009	-1.56613403669839	-10.2055502766432	5.83699725219906e-19	8.8434930338431e-17	32.5116918596618	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001037335	-1.54012725029738	6.16213526351659	-10.1457749007112	8.41288294062212e-19	1.26503192428197e-16	32.1516940875812	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001317769	-2.67403183129479	0.879947346019845	-10.1167278611949	1.00468765993491e-18	1.49945884410733e-16	31.9768976855755	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_152542	-1.91736733247036	4.55600569288152	-10.0923213689749	1.16619613560372e-18	1.72761159377325e-16	31.8300989679053	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001258018	-2.39097105024019	-1.31001608578822	-10.0708763132682	1.32933172485248e-18	1.95480185039152e-16	31.7011678022344	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_016816	-2.30757598017662	6.69414042040884	-10.0500817298477	1.50920887169201e-18	2.2031144689758e-16	31.5761974164645	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001039570	2.16952352867676	5.17824222488706	10.0144186961474	1.87596661626929e-18	2.71865625788185e-16	31.3619877184514	Sri_Lanka	bacterial_vs_viral	higher_in_bacterial
NM_033034	-2.3497167861223	3.6025247244918	-10.0033974269468	2.00636117283202e-18	2.88670626586098e-16	31.2958187128281	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_016562	-1.50539529586334	4.11385716716135	-9.94959299377088	2.78480038816464e-18	3.97808735449318e-16	30.9729984185305	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_012108	-2.62431521416338	2.18417658614035	-9.94223421650943	2.9124363909632e-18	4.13090889240235e-16	30.928873875916	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001277204	-2.61461454294309	-1.56418927622369	-9.93358854110416	3.06986179266669e-18	4.32353281630572e-16	30.8770413528872	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001317893	-1.85533391016549	2.55854565759232	-9.90822532355795	3.5823346228568e-18	5.01000770087504e-16	30.725037219628	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001039617	4.81792902057645	0.940411544402435	9.91114671143412	4.39984055661348e-18	6.11058411748007e-16	30.5297757813203	Sri_Lanka	bacterial_vs_viral	higher_in_bacterial
NM_145804	-2.94091108022782	1.14083780527132	-9.8698243654971	4.5249525702287e-18	6.24100182427612e-16	30.4950501534219	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_005567	-1.89298538023636	5.7549268155855	-9.85998349688692	4.80395593386966e-18	6.58043251516845e-16	30.4361423949629	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NM_001282406	-3.54573283519554	-2.28857247283849	-9.82170277924255	6.06219535065635e-18	8.24747243658343e-16	30.2071116615066	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_137422	2.81416866651222	3.27630089345344	9.80450346056555	6.72971033264705e-18	9.09374844206813e-16	30.1042717071331	Sri_Lanka	bacterial_vs_viral	higher_in_bacterial
NR_159494	-2.54809127302055	-0.745244897247537	-9.80209037261779	6.82904591597067e-18	9.16604625996627e-16	30.0898462434385	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_135618	4.6005037439047	0.0860806504010831	9.78859856540875	7.41197405516943e-18	9.88213794195556e-16	30.0092063283738	Sri_Lanka	bacterial_vs_viral	higher_in_bacterial
NM_033092	-2.32741466901775	3.58654047838014	-9.76896465534644	8.34995962469493e-18	1.10589961943228e-15	29.8918987853679	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_110204	-3.24291912270088	-0.800801533894743	-9.72498297148397	1.09026078281925e-17	1.4344819339212e-15	29.6293090161238	Sri_Lanka	bacterial_vs_viral	higher_in_viral
NR_034176	-3.04950140024728	0.742544704407391	-9.72248915973969	1.10686755109796e-17	1.44681334342537e-15	29.6144278144882	Sri_Lanka	bacterial_vs_viral	higher_in_viral
