GO	TERM	query_genes	universe_genes	term_genes_in_universe	overlap_genes	p_value	overlap_gene_ids	p_adj_BH	gene_ratio	background_ratio	enrichment_ratio	direction_set	overlap_symbols
GO:0007098	centrosome cycle	1479	9100	28	4	0.689452391338939	1647;55755;84552;9768	1	0.00270453008789723	0.00307692307692308	0.878972278566599	bacterial_higher_site_aware_eligible	GADD45A;CDK5RAP2;PARD6G;PCLAF
GO:0042552	myelination	1479	9100	28	4	0.689452391338939	10100;4155;4359;8455	1	0.00270453008789723	0.00307692307692308	0.878972278566599	bacterial_higher_site_aware_eligible	TSPAN2;MBP;MPZ;ATRN
GO:0010575	positive regulation of vascular endothelial growth factor production	1479	9100	14	2	0.68991914886577	1545;718	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	CYP1B1;C3
GO:0030488	tRNA methylation	1479	9100	14	2	0.68991914886577	57604;93587	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	TRMT9B;TRMT10A
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	1479	9100	14	2	0.68991914886577	116844;3622	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	LRG1;ING2
GO:0031100	animal organ regeneration	1479	9100	14	2	0.68991914886577	2322;306	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	FLT3;ANXA3
GO:0032570	response to progesterone	1479	9100	14	2	0.68991914886577	2821;706	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	GPI;TSPO
GO:0042594	response to starvation	1479	9100	14	2	0.68991914886577	38;6752	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	ACAT1;SSTR2
GO:0043407	negative regulation of MAP kinase activity	1479	9100	14	2	0.68991914886577	11213;5468	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	IRAK3;PPARG
GO:0045089	positive regulation of innate immune response	1479	9100	14	2	0.68991914886577	10621;3148	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	POLR3F;HMGB2
GO:0050873	brown fat cell differentiation	1479	9100	14	2	0.68991914886577	116844;30001	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	LRG1;ERO1A
GO:1900017	positive regulation of cytokine production involved in inflammatory response	1479	9100	14	2	0.68991914886577	23765;283120	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	IL17RA;H19
GO:2000045	regulation of G1/S transition of mitotic cell cycle	1479	9100	14	2	0.68991914886577	1031;60	1	0.00135226504394861	0.00153846153846154	0.878972278566599	bacterial_higher_site_aware_eligible	CDKN2C;ACTB
GO:0016525	negative regulation of angiogenesis	1479	9100	42	6	0.698933321731124	1647;26523;493;51738;5468;9723	1	0.00405679513184584	0.00461538461538462	0.878972278566599	bacterial_higher_site_aware_eligible	GADD45A;AGO1;ATP2B4;GHRL;PPARG;SEMA3E
GO:0006334	nucleosome assembly	1479	9100	49	7	0.704451938307713	23569;3006;3148;474381;8362;8363;8520	1	0.00473292765382015	0.00538461538461538	0.878972278566599	bacterial_higher_site_aware_eligible	PADI4;H1-2;HMGB2;H2AB2;H4C12;H4C11;HAT1
GO:0043066	negative regulation of apoptotic process	1479	9100	199	30	0.704530700886733	102724560;10388;10553;1718;23601;23770;255488;284;3082;3249;3480;358;3586;3640;4057;4318;51738;5611;57118;6189;7428;835;84316;847;875;8771;8870;89884;9021;960	1	0.0202839756592292	0.0218681318681319	0.927558685924552	bacterial_higher_site_aware_eligible	LOC102724560;SYCP2;HTATIP2;DHCR24;CLEC5A;FKBP8;RNF144B;ANGPT1;HGF;HPN;IGF1R;AQP1;IL10;INSL3;LTF;MMP9;GHRL;DNAJC3;CAMK1D;RPS3A;VHL;CASP2;NAA38;CAT;CBS;TNFRSF6B;IER3;LHX4;SOCS3;CD44
GO:0000398	mRNA splicing, via spliceosome	1479	9100	56	8	0.710092764943154	27258;51319;5936;6632;6635;6637;83443;9775	1	0.00540906017579446	0.00615384615384615	0.878972278566599	bacterial_higher_site_aware_eligible	LSM3;RSRC1;RBM4;SNRPD1;SNRPE;SNRPG;SF3B5;EIF4A3
GO:0009410	response to xenobiotic stimulus	1479	9100	96	14	0.713574802224041	107;11280;1374;2567;3485;3586;3777;4129;632;64241;6648;706;84084;847	1	0.0094658553076403	0.0105494505494506	0.897284201036737	bacterial_higher_site_aware_eligible	ADCY1;SCN11A;CPT1A;GABRG3;IGFBP2;IL10;KCNK3;MAOB;BGLAP;ABCG8;SOD2;TSPO;RAB6C;CAT
GO:0007507	heart development	1479	9100	63	9	0.715734360212089	161582;285590;29964;51668;57545;6648;6910;9260;9645	1	0.00608519269776876	0.00692307692307692	0.878972278566599	bacterial_higher_site_aware_eligible	DNAAF4;SH3PXD2B;PRICKLE4;IFT25;CC2D2A;SOD2;TBX5;PDLIM7;MICAL2
GO:0006282	regulation of DNA repair	1479	9100	29	4	0.716606414141734	56943;7335;83443;8870	1	0.00270453008789723	0.00318681318681319	0.848662889650509	bacterial_higher_site_aware_eligible	ENY2;UBE2V1;SF3B5;IER3
GO:0048146	positive regulation of fibroblast proliferation	1479	9100	29	4	0.716606414141734	358;391013;4724;56034	1	0.00270453008789723	0.00318681318681319	0.848662889650509	bacterial_higher_site_aware_eligible	AQP1;PLA2G2C;NDUFS4;PDGFC
GO:0097190	apoptotic signaling pathway	1479	9100	29	4	0.716606414141734	400410;835;84289;8738	1	0.00270453008789723	0.00318681318681319	0.848662889650509	bacterial_higher_site_aware_eligible	ST20;CASP2;ING5;CRADD
GO:0001932	regulation of protein phosphorylation	1479	9100	22	3	0.718139142263179	4724;57165;83853	1	0.00202839756592292	0.00241758241758242	0.839018993177208	bacterial_higher_site_aware_eligible	NDUFS4;GJC2;ROPN1L
GO:0007613	memory	1479	9100	22	3	0.718139142263179	1979;2258;6310	1	0.00202839756592292	0.00241758241758242	0.839018993177208	bacterial_higher_site_aware_eligible	EIF4EBP2;FGF13;ATXN1
GO:0032757	positive regulation of interleukin-8 production	1479	9100	22	3	0.718139142263179	1991;7100;965	1	0.00202839756592292	0.00241758241758242	0.839018993177208	bacterial_higher_site_aware_eligible	ELANE;TLR5;CD58
GO:0071560	cellular response to transforming growth factor beta stimulus	1479	9100	22	3	0.718139142263179	1513;3480;5494	1	0.00202839756592292	0.00241758241758242	0.839018993177208	bacterial_higher_site_aware_eligible	CTSK;IGF1R;PPM1A
GO:0060271	cilium assembly	1479	9100	116	17	0.718213129476528	11020;118491;200728;255758;25886;2934;353116;51098;51314;51668;57545;582;5990;80776;84314;90410;95681	1	0.0114942528735632	0.0127472527472527	0.901704320253666	bacterial_higher_site_aware_eligible	IFT27;CFAP70;TMEM17;DYNLT2B;POC1A;GSN;RILPL1;IFT52;NME8;IFT25;CC2D2A;BBS1;RFX2;B9D2;TMEM107;IFT20;CEP41
GO:0001937	negative regulation of endothelial cell proliferation	1479	9100	15	2	0.726806004073328	498;51738	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	ATP5F1A;GHRL
GO:0006400	tRNA modification	1479	9100	15	2	0.726806004073328	57604;83480	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	TRMT9B;PUS3
GO:0007566	embryo implantation	1479	9100	15	2	0.726806004073328	4318;6159	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	MMP9;RPL29
GO:0016241	regulation of macroautophagy	1479	9100	15	2	0.726806004073328	4734;90423	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	NEDD4;ATP6V1E2
GO:0042311	vasodilation	1479	9100	15	2	0.726806004073328	2852;3672	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	GPER1;ITGA1
GO:0045595	regulation of cell differentiation	1479	9100	15	2	0.726806004073328	1990;604	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	CELA1;BCL6
GO:0045765	regulation of angiogenesis	1479	9100	15	2	0.726806004073328	10553;5294	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	HTATIP2;PIK3CG
GO:0046627	negative regulation of insulin receptor signaling pathway	1479	9100	15	2	0.726806004073328	2887;9021	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	GRB10;SOCS3
GO:0046676	negative regulation of insulin secretion	1479	9100	15	2	0.726806004073328	51738;5530	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	GHRL;PPP3CA
GO:0050767	regulation of neurogenesis	1479	9100	15	2	0.726806004073328	3148;55502	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	HMGB2;HES6
GO:0051491	positive regulation of filopodium assembly	1479	9100	15	2	0.726806004073328	10178;998	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	TENM1;CDC42
GO:0071364	cellular response to epidermal growth factor stimulus	1479	9100	15	2	0.726806004073328	90417;94056	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	KNSTRN;SYAP1
GO:2000042	negative regulation of double-strand break repair via homologous recombination	1479	9100	15	2	0.726806004073328	149840;387893	1	0.00135226504394861	0.00164835164835165	0.820374126662159	bacterial_higher_site_aware_eligible	SHLD1;KMT5A
GO:0071356	cellular response to tumor necrosis factor	1479	9100	57	8	0.729113947537422	1432;1513;1545;2852;820;8372;8531;965	1	0.00540906017579446	0.00626373626373626	0.863551712275957	bacterial_higher_site_aware_eligible	MAPK14;CTSK;CYP1B1;GPER1;CAMP;HYAL3;YBX3;CD58
GO:0051092	positive regulation of NF-kappaB transcription factor activity	1479	9100	64	9	0.733548985720642	11213;28232;4057;58484;6279;6280;6283;7335;8807	1	0.00608519269776876	0.00703296703296703	0.865238336713996	bacterial_higher_site_aware_eligible	IRAK3;SLCO3A1;LTF;NLRC4;S100A8;S100A9;S100A12;UBE2V1;IL18RAP
GO:0001764	neuron migration	1479	9100	37	5	0.741044585505167	161582;2258;346288;582;7531	1	0.00338066260987153	0.00406593406593407	0.831460263508945	bacterial_higher_site_aware_eligible	DNAAF4;FGF13;SEPTIN14;BBS1;YWHAE
GO:0042110	T cell activation	1479	9100	30	4	0.741968713095673	5294;5530;90273;960	1	0.00270453008789723	0.0032967032967033	0.820374126662159	bacterial_higher_site_aware_eligible	PIK3CG;PPP3CA;CEACAM21;CD44
GO:0098586	cellular response to virus	1479	9100	30	4	0.741968713095673	1432;1984;220001;283120	1	0.00270453008789723	0.0032967032967033	0.820374126662159	bacterial_higher_site_aware_eligible	MAPK14;EIF5A;VWCE;H19
GO:0090090	negative regulation of canonical Wnt signaling pathway	1479	9100	44	6	0.742130722651737	1432;3485;3489;5204;83999;92162	1	0.00405679513184584	0.00483516483516484	0.839018993177208	bacterial_higher_site_aware_eligible	MAPK14;IGFBP2;IGFBP6;PFDN5;KREMEN1;TMEM88
GO:0046854	phosphatidylinositol phosphate biosynthetic process	1479	9100	23	3	0.746726229466516	3613;5294;9021	1	0.00202839756592292	0.00252747252747253	0.80253990651733	bacterial_higher_site_aware_eligible	IMPA2;PIK3CG;SOCS3
GO:0050766	positive regulation of phagocytosis	1479	9100	23	3	0.746726229466516	2209;57118;6556	1	0.00202839756592292	0.00252747252747253	0.80253990651733	bacterial_higher_site_aware_eligible	FCGR1A;CAMK1D;SLC11A1
GO:0006935	chemotaxis	1479	9100	58	8	0.747270794805843	1432;146225;1667;3730;4046;4283;55848;728358	1	0.00540906017579446	0.00637362637362637	0.848662889650509	bacterial_higher_site_aware_eligible	MAPK14;CMTM2;DEFA1;ANOS1;LSP1;CXCL9;PLGRKT;DEFA1B
GO:0007010	cytoskeleton organization	1479	9100	58	8	0.747270794805843	118987;1265;23031;30011;51776;5819;58480;9645	1	0.00540906017579446	0.00637362637362637	0.848662889650509	bacterial_higher_site_aware_eligible	PDZD8;CNN2;MAST3;SH3KBP1;MAP3K20;NECTIN2;RHOU;MICAL2
GO:0001525	angiogenesis	1479	9100	112	16	0.752270095608908	10553;1432;1545;2049;2050;2321;284;290;3953;51330;5294;7039;7428;79924;81575;83478	1	0.0108181203515889	0.0123076923076923	0.878972278566599	bacterial_higher_site_aware_eligible	HTATIP2;MAPK14;CYP1B1;EPHB3;EPHB4;FLT1;ANGPT1;ANPEP;LEPR;TNFRSF12A;PIK3CG;TGFA;VHL;ADM2;APOLD1;ARHGAP24
GO:0001818	negative regulation of cytokine production	1479	9100	16	2	0.759902378916371	3586;6556	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	IL10;SLC11A1
GO:0006406	mRNA export from nucleus	1479	9100	16	2	0.759902378916371	3267;9775	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	AGFG1;EIF4A3
GO:0007029	endoplasmic reticulum organization	1479	9100	16	2	0.759902378916371	163590;79137	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	TOR1AIP2;RETREG2
GO:0016358	dendrite development	1479	9100	16	2	0.759902378916371	51738;582	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	GHRL;BBS1
GO:0030099	myeloid cell differentiation	1479	9100	16	2	0.759902378916371	1053;23601	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	CEBPE;CLEC5A
GO:0031954	positive regulation of protein autophosphorylation	1479	9100	16	2	0.759902378916371	56034;9770	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	PDGFC;RASSF2
GO:0032703	negative regulation of interleukin-2 production	1479	9100	16	2	0.759902378916371	11326;1378	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	VSIG4;CR1
GO:0043001	Golgi to plasma membrane protein transport	1479	9100	16	2	0.759902378916371	10791;582	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	VAMP5;BBS1
GO:0048144	fibroblast proliferation	1479	9100	16	2	0.759902378916371	56034;84289	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	PDGFC;ING5
GO:0048863	stem cell differentiation	1479	9100	16	2	0.759902378916371	1432;632	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	MAPK14;BGLAP
GO:0060612	adipose tissue development	1479	9100	16	2	0.759902378916371	285590;38	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	SH3PXD2B;ACAT1
GO:0061351	neural precursor cell proliferation	1479	9100	16	2	0.759902378916371	582;90410	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	BBS1;IFT20
GO:1900182	positive regulation of protein localization to nucleus	1479	9100	16	2	0.759902378916371	3985;84662	1	0.00135226504394861	0.00175824175824176	0.769100743745774	bacterial_higher_site_aware_eligible	LIMK2;GLIS2
GO:0032259	methylation	1479	9100	45	6	0.761985368441195	196410;51108;51611;51805;57412;79730	1	0.00405679513184584	0.00494505494505495	0.820374126662159	bacterial_higher_site_aware_eligible	TMT1B;METTL9;DPH5;COQ3;AS3MT;NSUN7
GO:0042127	regulation of cell population proliferation	1479	9100	59	8	0.764560476636633	1990;23657;283870;4283;51738;57053;604;706	1	0.00540906017579446	0.00648351648351648	0.834278772876772	bacterial_higher_site_aware_eligible	CELA1;SLC7A11;BRICD5;CXCL9;GHRL;CHRNA10;BCL6;TSPO
GO:0140374	antiviral innate immune response	1479	9100	31	4	0.765566245933499	171389;22900;51257;81786	1	0.00270453008789723	0.00340659340659341	0.793910445156928	bacterial_higher_site_aware_eligible	NLRP6;CARD8;MARCHF2;TRIM7
GO:0002062	chondrocyte differentiation	1479	9100	24	3	0.77294466930215	1432;389125;7482	1	0.00202839756592292	0.00263736263736264	0.769100743745774	bacterial_higher_site_aware_eligible	MAPK14;MUSTN1;WNT2B
GO:0016197	endosomal transport	1479	9100	24	3	0.77294466930215	116986;5872;84661	1	0.00202839756592292	0.00263736263736264	0.769100743745774	bacterial_higher_site_aware_eligible	AGAP2;RAB13;DPY30
GO:0030148	sphingolipid biosynthetic process	1479	9100	24	3	0.77294466930215	124976;130367;9200	1	0.00202839756592292	0.00263736263736264	0.769100743745774	bacterial_higher_site_aware_eligible	SPNS2;SGPP2;HACD1
GO:1903078	positive regulation of protein localization to plasma membrane	1479	9100	24	3	0.77294466930215	2852;342667;493	1	0.00202839756592292	0.00263736263736264	0.769100743745774	bacterial_higher_site_aware_eligible	GPER1;STAC2;ATP2B4
GO:0043524	negative regulation of neuron apoptotic process	1479	9100	46	6	0.780688313214538	116986;2632;2821;284;6648;9723	1	0.00405679513184584	0.00505494505494506	0.80253990651733	bacterial_higher_site_aware_eligible	AGAP2;GBE1;GPI;ANGPT1;SOD2;SEMA3E
GO:0006897	endocytosis	1479	9100	74	10	0.7842678051154	10079;273;29911;30011;51257;5294;53944;58480;6272;998	1	0.00676132521974307	0.00813186813186813	0.831460263508945	bacterial_higher_site_aware_eligible	ATP9A;AMPH;HOOK2;SH3KBP1;MARCHF2;PIK3CG;CSNK1G1;RHOU;SORT1;CDC42
GO:0070936	protein K48-linked ubiquitination	1479	9100	32	4	0.787442927862062	11065;23327;7326;84937	1	0.00270453008789723	0.00351648351648352	0.769100743745774	bacterial_higher_site_aware_eligible	UBE2C;NEDD4L;UBE2G1;ZNRF1
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	1479	9100	17	2	0.789465170453847	3191;5936	1	0.00135226504394861	0.00186813186813187	0.723859523525435	bacterial_higher_site_aware_eligible	HNRNPL;RBM4
GO:0008015	blood circulation	1479	9100	17	2	0.789465170453847	1727;2153	1	0.00135226504394861	0.00186813186813187	0.723859523525435	bacterial_higher_site_aware_eligible	CYB5R3;F5
GO:0008277	regulation of G protein-coupled receptor signaling pathway	1479	9100	17	2	0.789465170453847	23349;9815	1	0.00135226504394861	0.00186813186813187	0.723859523525435	bacterial_higher_site_aware_eligible	PHF24;GIT2
GO:0042744	hydrogen peroxide catabolic process	1479	9100	17	2	0.789465170453847	3049;847	1	0.00135226504394861	0.00186813186813187	0.723859523525435	bacterial_higher_site_aware_eligible	HBQ1;CAT
GO:0043536	positive regulation of blood vessel endothelial cell migration	1479	9100	17	2	0.789465170453847	284;498	1	0.00135226504394861	0.00186813186813187	0.723859523525435	bacterial_higher_site_aware_eligible	ANGPT1;ATP5F1A
GO:0045332	phospholipid translocation	1479	9100	17	2	0.789465170453847	10079;23200	1	0.00135226504394861	0.00186813186813187	0.723859523525435	bacterial_higher_site_aware_eligible	ATP9A;ATP11B
GO:0016477	cell migration	1479	9100	95	13	0.791591963409394	2049;2321;30011;3489;3691;3915;4318;5294;6385;80005;8287;90417;960	1	0.00878972278566599	0.0104395604395604	0.841962919469058	bacterial_higher_site_aware_eligible	EPHB3;FLT1;SH3KBP1;IGFBP6;ITGB4;LAMC1;MMP9;PIK3CG;SDC4;DOCK5;USP9Y;KNSTRN;CD44
GO:0016055	Wnt signaling pathway	1479	9100	61	8	0.796554836968774	147495;1990;3090;53944;83999;8861;9209;92162	1	0.00540906017579446	0.0067032967032967	0.80692537048737	bacterial_higher_site_aware_eligible	APCDD1;CELA1;HIC1;CSNK1G1;KREMEN1;LDB1;LRRFIP2;TMEM88
GO:0032456	endocytic recycling	1479	9100	25	3	0.796895165245595	51699;5872;79778	1	0.00202839756592292	0.00274725274725275	0.738336713995943	bacterial_higher_site_aware_eligible	VPS29;RAB13;MICALL2
GO:0043087	regulation of GTPase activity	1479	9100	25	3	0.796895165245595	10154;2049;5909	1	0.00202839756592292	0.00274725274725275	0.738336713995943	bacterial_higher_site_aware_eligible	PLXNC1;EPHB3;RAP1GAP
GO:0006470	protein dephosphorylation	1479	9100	47	6	0.798258240854737	28227;54434;5494;5530;84867;85464	1	0.00405679513184584	0.00516483516483517	0.785464589357386	bacterial_higher_site_aware_eligible	PPP2R3B;SSH1;PPM1A;PPP3CA;PTPN5;SSH2
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	1479	9100	47	6	0.798258240854737	23423;26958;29097;51128;55973;56681	1	0.00405679513184584	0.00516483516483517	0.785464589357386	bacterial_higher_site_aware_eligible	TMED3;COPG2;CNIH4;SAR1B;BCAP29;SAR1A
GO:0043065	positive regulation of apoptotic process	1479	9100	143	20	0.801853033223588	10550;10912;1545;1647;23604;2852;3248;4318;51118;51330;51776;5654;57118;58484;604;706;835;84289;8738;9770	1	0.0135226504394861	0.0157142857142857	0.860532300694572	bacterial_higher_site_aware_eligible	ARL6IP5;GADD45G;CYP1B1;GADD45A;DAPK2;GPER1;HPGD;MMP9;UTP11;TNFRSF12A;MAP3K20;HTRA1;CAMK1D;NLRC4;BCL6;TSPO;CASP2;ING5;CRADD;RASSF2
GO:0007166	cell surface receptor signaling pathway	1479	9100	103	14	0.806063730223329	10261;1432;2015;2209;2210;2212;222487;23643;23765;3554;3953;84658;966;978	1	0.0094658553076403	0.0113186813186813	0.836303721354628	bacterial_higher_site_aware_eligible	IGSF6;MAPK14;ADGRE1;FCGR1A;FCGR1BP;FCGR2A;ADGRG3;LY96;IL17RA;IL1R1;LEPR;ADGRE3;CD59;CDA
GO:0030183	B cell differentiation	1479	9100	33	4	0.807656139414145	222487;2322;3586;3718	1	0.00270453008789723	0.00362637362637363	0.745794660601963	bacterial_higher_site_aware_eligible	ADGRG3;FLT3;IL10;JAK3
GO:0006413	translational initiation	1479	9100	18	2	0.815767934349164	6189;9086	1	0.00135226504394861	0.00197802197802198	0.683645105551799	bacterial_higher_site_aware_eligible	RPS3A;EIF1AY
GO:0006821	chloride transport	1479	9100	18	2	0.815767934349164	116369;706	1	0.00135226504394861	0.00197802197802198	0.683645105551799	bacterial_higher_site_aware_eligible	SLC26A8;TSPO
GO:0030155	regulation of cell adhesion	1479	9100	18	2	0.815767934349164	2524;8502	1	0.00135226504394861	0.00197802197802198	0.683645105551799	bacterial_higher_site_aware_eligible	FUT2;PKP4
GO:0031623	receptor internalization	1479	9100	18	2	0.815767934349164	43;4734	1	0.00135226504394861	0.00197802197802198	0.683645105551799	bacterial_higher_site_aware_eligible	ACHE;NEDD4
GO:0001843	neural tube closure	1479	9100	26	3	0.818694161373783	57545;6201;6385	1	0.00202839756592292	0.00285714285714286	0.709939148073022	bacterial_higher_site_aware_eligible	CC2D2A;RPS7;SDC4
GO:0000082	G1/S transition of mitotic cell cycle	1479	9100	41	5	0.819009783672491	1033;128239;5530;58480;586	1	0.00338066260987153	0.00450549450549451	0.750342189020268	bacterial_higher_site_aware_eligible	CDKN3;IQGAP3;PPP3CA;RHOU;BCAT1
GO:0006606	protein import into nucleus	1479	9100	34	4	0.826273606306586	3836;51194;51501;5530	1	0.00270453008789723	0.00373626373626374	0.723859523525435	bacterial_higher_site_aware_eligible	KPNA1;IPO11;HIKESHI;PPP3CA
GO:0001975	response to amphetamine	1479	9100	10	1	0.830453593285022	5530	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	PPP3CA
GO:0006024	glycosaminoglycan biosynthetic process	1479	9100	10	1	0.830453593285022	9953	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	HS3ST3B1
GO:0006259	DNA metabolic process	1479	9100	10	1	0.830453593285022	1775	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	DNASE1L2
GO:0006636	unsaturated fatty acid biosynthetic process	1479	9100	10	1	0.830453593285022	26063	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	DECR2
GO:0006883	intracellular sodium ion homeostasis	1479	9100	10	1	0.830453593285022	482	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	ATP1B2
GO:0006895	Golgi to endosome transport	1479	9100	10	1	0.830453593285022	6272	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	SORT1
GO:0006906	vesicle fusion	1479	9100	10	1	0.830453593285022	9482	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	STX8
GO:0008361	regulation of cell size	1479	9100	10	1	0.830453593285022	128239	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	IQGAP3
GO:0008637	apoptotic mitochondrial changes	1479	9100	10	1	0.830453593285022	638	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	BIK
GO:0009966	regulation of signal transduction	1479	9100	10	1	0.830453593285022	51022	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	GLRX2
GO:0010596	negative regulation of endothelial cell migration	1479	9100	10	1	0.830453593285022	374969	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	SVBP
GO:0014911	positive regulation of smooth muscle cell migration	1479	9100	10	1	0.830453593285022	1545	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	CYP1B1
GO:0030878	thyroid gland development	1479	9100	10	1	0.830453593285022	7038	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	TG
GO:0031047	regulatory ncRNA-mediated gene silencing	1479	9100	10	1	0.830453593285022	90459	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	ERI1
GO:0032204	regulation of telomere maintenance	1479	9100	10	1	0.830453593285022	286053	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	NSMCE2
GO:0034332	adherens junction organization	1479	9100	10	1	0.830453593285022	998	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	CDC42
GO:0040018	positive regulation of multicellular organism growth	1479	9100	10	1	0.830453593285022	51738	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	GHRL
GO:0042026	protein refolding	1479	9100	10	1	0.830453593285022	10294	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	DNAJA2
GO:0043330	response to exogenous dsRNA	1479	9100	10	1	0.830453593285022	11213	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	IRAK3
GO:0045116	protein neddylation	1479	9100	10	1	0.830453593285022	9616	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	RNF7
GO:0045830	positive regulation of isotype switching	1479	9100	10	1	0.830453593285022	149840	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	SHLD1
GO:0045880	positive regulation of smoothened signaling pathway	1479	9100	10	1	0.830453593285022	2622	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	GAS8
GO:0046628	positive regulation of insulin receptor signaling pathway	1479	9100	10	1	0.830453593285022	51094	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	ADIPOR1
GO:0048015	phosphatidylinositol-mediated signaling	1479	9100	10	1	0.830453593285022	5294	1	0.000676132521974307	0.0010989010989011	0.615280594996619	bacterial_higher_site_aware_eligible	PIK3CG
