source_feature_set	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	n_refseq_features_for_entrez_in_input	pooled_rank	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_adj.P.Val	all_three_concordant	stability_tier	recommended_use
all_modelled_features	973	CD79A	ENSG00000105369	CD79a molecule	NM_001783	2	4944	-0.58045259090625	0.000232868088902048	0.000941975912207131	-0.411711788709543	0.0919186469904795	-0.845727644377612	0.00420570900052862	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	100422558	SMG1P6	ENSG00000254634	SMG1 pseudogene 6	NR_135312	1	4945	-0.69616379430214	0.000232981332625227	0.000942243411763785	-0.815952740162945	0.00259919769863045	-0.580973178751532	0.152599211486348	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	91942	NDUFAF2	ENSG00000164182	NADH:ubiquinone oxidoreductase complex assembly factor 2	NM_174889	1	4949	0.93421758325215	0.000235108237533865	0.000950076710939535	1.41038787615625	0.000214817575796582	0.248037153525855	0.646367376880528	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	25953	PNKD	ENSG00000127838	PNKD metallo-beta-lactamase domain containing	NM_022572	1	4950	-0.588209814030916	0.000235234322497593	0.000950394184975628	-1.16964735181422	1.14654187248881e-06	0.265518242586805	0.392766251683996	FALSE	Tier_4_pooled_FDR05_partial_site_direction_support	secondary_or_site_contextual_signal
all_modelled_features	10857	PGRMC1	ENSG00000101856	progesterone receptor membrane component 1	NM_001282621	2	4952	-0.674850329089778	0.000236240277963748	0.00095407296425626	-0.820000126268668	0.00267474534317163	-0.500494372490232	0.178153345583627	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	8801	SUCLG2	ENSG00000172340	succinate-CoA ligase GDP-forming subunit beta	NM_001177599	2	4954	-0.725749109682474	0.000239294564473842	0.000966017762396522	-1.02781979751301	0.000399710422222666	-0.399287452267139	0.333847540150918	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	1604	CD55	ENSG00000196352	CD55 molecule (Cromer blood group)	NM_001300902	1	4956	0.573429735230419	0.00023959645537171	0.000966846148300812	0.12708157005253	0.6340796175027	1.27116072457513	6.21940591657462e-06	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	163115	ZNF781	ENSG00000290988	zinc finger protein 781	NM_152605	1	4957	-1.10433918403698	0.000239750611103502	0.000967273042456917	-1.14387769366107	0.00985230684011201	-1.04748623650512	0.0855565129446178	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	8506	CNTNAP1	ENSG00000108797	contactin associated protein 1	NM_003632	1	4959	-0.97605153476046	0.000240154192116188	0.000968510523922492	-0.785752502171195	0.0434510338761136	-1.34561953927921	0.00964432251063325	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	55922	NKRF	ENSG00000186416	NFKB repressing factor	NM_017544	6	4960	-0.789381394090465	0.000240429635131392	0.000969425861490465	-0.83488525318123	0.0102757630909604	-0.825245228185108	0.0415244665264459	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9493	KIF23	ENSG00000137807	kinesin family member 23	NR_160296	7	4961	-0.892936437963938	0.000240543168182093	0.000969688131520596	-0.955669548389392	0.00837681614863791	-0.873709053722792	0.0681360218246766	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	55640	FLVCR2	ENSG00000119686	FLVCR choline and putative heme transporter 2	NM_017791	2	4962	0.668187827504114	0.000240893597413834	0.000970905089616943	0.503527921152181	0.0810296717759724	0.924030846122743	0.00387328071956123	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	26271	FBXO5	ENSG00000112029	F-box protein 5	NM_001142522	2	4969	-1.11213669054227	0.000242978072679682	0.000977926841521627	-0.624043346421419	0.170689182265701	-1.93713226404773	0.000835013287257777	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	38	ACAT1	ENSG00000075239	acetyl-CoA acetyltransferase 1	NM_000019	1	4972	0.611648144904488	0.000244563902357684	0.000983715503469696	0.846509316823007	0.00172156407473668	0.268115522577293	0.35577700215399	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	101927789	FAUP4		FAU pseudogene 4	NR_160549	3	4973	0.556318996031007	0.000245683497180726	0.000988020160892287	0.598588715739135	0.00795558603573292	0.590552635285937	0.0592837599308595	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	8372	HYAL3	ENSG00000186792	hyaluronidase 3	NM_001200029	5	4975	0.658077415467231	0.000246767407559953	0.000991808453628104	0.780688842882598	0.00469801914491866	0.531912692027879	0.123034997569768	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	1998	ELF2	ENSG00000109381	E74 like ETS transcription factor 2	NM_001276459	6	4976	-0.589402478898976	0.000246774281976771	0.000991808453628104	-0.885948173346317	0.000286109198812178	-0.267514721580196	0.418468560482455	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9497	SLC4A7	ENSG00000033867	solute carrier family 4 member 7	NM_001258380	8	4977	-0.880042640199792	0.000246945133031601	0.000992295703335141	-0.687234269644467	0.0572796803251062	-1.24008955560567	0.0088970346499389	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	83416	FCRL5	ENSG00000143297	Fc receptor like 5	NM_001195388	2	4978	-0.755508184818084	0.000247273190699294	0.00099341433121639	-0.63515700914743	0.041100920492298	-0.90357949670306	0.0208405538814198	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9788	MTSS1	ENSG00000170873	MTSS I-BAR domain containing 1	NM_001363297	12	4983	-0.597073305484532	0.000249528455298293	0.00100146890979542	-0.616536054587362	0.0106659937837044	-0.585711168339303	0.0813017288697162	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	2232	FDXR	ENSG00000161513	ferredoxin reductase	NM_001258014	8	4986	-0.598604141294752	0.000250666324521461	0.00100543036985654	-0.528430858529751	0.0321710425235729	-0.777767501376841	0.0158338484592524	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	7556	ZNF10	ENSG00000256223	zinc finger protein 10	NM_015394	1	4988	-1.04963682786514	0.000251192526516457	0.00100713699635177	-0.970511399847874	0.0246755454706308	-1.28223437993603	0.0154483736757982	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	5167	ENPP1	ENSG00000197594	ectonucleotide pyrophosphatase/phosphodiesterase 1	NM_006208	1	4989	-0.671931801453539	0.000251546377674269	0.00100835357929599	-0.599662216590665	0.0399909707174268	-0.833493830574598	0.0128643481496657	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	3480	IGF1R	ENSG00000140443	insulin like growth factor 1 receptor	NM_001291858	2	4992	0.899966823405063	0.000252648216278222	0.00101216179434058	0.723433670767723	0.0582770876509723	1.10849552033119	0.0103233382283686	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	345462	ZNF879	ENSG00000234284	zinc finger protein 879	NM_001353374	4	4995	-0.835974002401229	0.000254070281414896	0.00101724755916246	-1.33146245585029	4.38361329612305e-05	-0.151365955611785	0.790257838371109	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	10403	NDC80	ENSG00000080986	NDC80 kinetochore complex component	NM_006101	1	4996	-1.02097826455386	0.00025425026700273	0.00101776442950112	-0.457532131680271	0.300787933448128	-2.04321066448549	3.86927571803114e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	7693	ZNF134	ENSG00000213762	zinc finger protein 134	NM_003435	1	4997	-0.558471328793404	0.00025430138198977	0.00101776532687881	-0.638724418703484	0.004258767535035	-0.517067766552719	0.105374489019789	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	60560	NAA35	ENSG00000135040	N-alpha-acetyltransferase 35, NatC auxiliary subunit	NM_001321882	2	4998	-0.618028195536257	0.000254552713140899	0.0010184033509614	-0.738854002827223	0.00162984922242838	-0.518903506765982	0.174863149332182	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	332	BIRC5	ENSG00000089685	baculoviral IAP repeat containing 5	NM_001012271	3	4999	0.994843484316334	0.000254562645705086	0.0010184033509614	1.93657217165803	1.28353105451176e-06	-0.448974486091268	0.391019470697928	FALSE	Tier_4_pooled_FDR05_partial_site_direction_support	secondary_or_site_contextual_signal
all_modelled_features	645158	CBX3P2	ENSG00000266405	CBX3 pseudogene 2	NR_033754	1	5000	-1.07280911634479	0.000254925399850788	0.00101965061432318	-1.00344273872007	0.0168090728136009	-1.23242683916209	0.0405822042645224	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	92597	MOB1B	ENSG00000173542	MOB kinase activator 1B	NM_001244766	3	5001	-0.737557127752467	0.000255102123974864	0.00102000344788499	-1.13772036291448	0.000146269459378467	-0.21248998657298	0.632616665009306	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	474338	SUMO1P3		SUMO1 pseudogene 3	NR_002190	1	5002	0.665590292501314	0.00025511561809694	0.00102000344788499	0.659507118622396	0.0140922239988202	0.64368075387511	0.0827444956294256	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9743	ARHGAP32	ENSG00000134909	Rho GTPase activating protein 32	NM_001142685	2	5003	-0.939144704595025	0.000255309063487614	0.0010205728484287	-1.07806417820396	0.00356054842190418	-0.874663176578114	0.0984299003255602	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	105379006	LINC02242	ENSG00000249736	long intergenic non-protein coding RNA 2242	NR_147169	1	5004	0.591210600353988	0.000255628061690117	0.00102130868818276	0.77429489838932	0.00113820235200697	0.442510428987625	0.196144688355919	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	151888	BTLA	ENSG00000186265	B and T lymphocyte associated	NM_001085357	2	5006	-0.886939332165584	0.000255646346969494	0.00102130868818276	-0.486784832422952	0.196967049198428	-1.56687681994467	0.000426533185058984	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	4521	NUDT1	ENSG00000106268	nudix hydrolase 1	NR_160264	1	5009	0.554839056070381	0.000257378576290846	0.00102761312582165	0.99189977019576	8.23978309514555e-06	-0.0308869571895598	0.935562617425003	FALSE	Tier_4_pooled_FDR05_partial_site_direction_support	secondary_or_site_contextual_signal
all_modelled_features	9531	BAG3	ENSG00000151929	BAG cochaperone 3	NM_004281	1	5010	-0.770224720922774	0.000257488961089127	0.00102784864926576	-0.904872579169455	0.00554680324760616	-0.740180712754447	0.0462530265903786	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	728047	GOLGA8O	ENSG00000206127	golgin A8 family member O	NM_001277308	3	5013	-0.866857200613715	0.000258713500954648	0.00103211875236226	-1.20422490264214	0.000759444019506963	-0.421032262408698	0.376208631645998	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	7158	TP53BP1	ENSG00000067369	tumor protein p53 binding protein 1	NM_001355001	4	5015	-0.657611419756918	0.000259405519904796	0.00103446679812084	-0.768627172968807	0.00309715385822565	-0.609433536544675	0.105628652493814	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	338811	TAFA2	ENSG00000198673	TAFA chemokine like family member 2	NM_178539	1	5019	-1.16999458584235	0.000261107142012971	0.00104042274021068	-1.42034172883482	0.00252609430035129	-0.92893917627444	0.151726774129429	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	8338	H2AC20	ENSG00000184260	H2A clustered histone 20	NM_003517	1	5020	0.607263612496118	0.000262096876765352	0.00104415845387057	0.453833088896358	0.0948786176406334	0.890449086261168	0.00139518343544653	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	101928000	ZNF232-AS1	ENSG00000234327	ZNF232 antisense RNA 1	NR_135657	2	5021	1.13842994312491	0.000262406903607776	0.00104518535456122	1.97036961984765	5.92980857092564e-06	-0.0873185473064472	0.910420166177203	FALSE	Tier_4_pooled_FDR05_partial_site_direction_support	secondary_or_site_contextual_signal
all_modelled_features	10219	KLRG1	ENSG00000139187	killer cell lectin like receptor G1	NM_001329103	8	5023	-0.79639163755252	0.000263828401443942	0.00105036759700178	-0.641679197887427	0.0407134001381608	-1.0907662675894	0.0148942613761023	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	582	BBS1	ENSG00000174483	Bardet-Biedl syndrome 1	NM_024649	1	5025	0.562000166356479	0.000263985633922437	0.00105063655578404	0.611628713289392	0.00837092672456037	0.505654309029071	0.103646282906009	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	53834	FGFRL1	ENSG00000127418	fibroblast growth factor receptor like 1	NM_021923	3	5026	-0.709142253105952	0.000264609898964069	0.0010529115339002	-0.709511453019649	0.0118663788953062	-0.749430399758979	0.0613554706121038	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	1984	EIF5A	ENSG00000132507	eukaryotic translation initiation factor 5A	NM_001143761	8	5032	0.823239013539896	0.000267363926246491	0.00106260158207543	1.33930249011422	8.43052048747264e-05	0.0825163595671695	0.867769858723738	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	114132	SIGLEC11	ENSG00000161640	sialic acid binding Ig like lectin 11	NM_052884	2	5033	-0.62923935553999	0.000267475492055396	0.00106283377023959	-0.948145022809214	0.000167064559506303	-0.225411840969035	0.568233238020345	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	8608	RDH16	ENSG00000139547	retinol dehydrogenase 16	NM_003708	2	5034	-0.727800563668991	0.000267584860257082	0.00106305713553464	-0.327660422708026	0.31050368523982	-1.40828628412274	9.5187186476478e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9399	STOML1	ENSG00000067221	stomatin like 1	NM_004809	12	5036	-0.686271067391505	0.000268001767672279	0.00106429057817274	-0.816873301620956	0.00365504751143784	-0.533994573942461	0.159699662014277	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	56267	KYAT3	ENSG00000137944	kynurenine aminotransferase 3	NR_146183	9	5037	0.566507503893116	0.000268326547987825	0.00106536879753991	0.529982851158679	0.029385120320703	0.630292239605942	0.0298711431105582	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	159686	CFAP58	ENSG00000120051	cilia and flagella associated protein 58	NM_001008723	1	5038	-0.94345223202075	0.000268491529104713	0.00106581224505064	-1.17770571377502	0.00301355732585748	-0.675041983611031	0.159005940958636	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	686	BTD	ENSG00000169814	biotinidase	NM_001281726	5	5039	0.764249749842208	0.000268800096820178	0.00106682538922539	0.983136377121091	0.00163178055981995	0.447002212674159	0.30204826179188	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	51095	TRNT1	ENSG00000072756	tRNA nucleotidyl transferase 1	NM_001367321	13	5040	-0.60455814398376	0.000269543410890022	0.00106956322904555	-0.618828645154519	0.0162512460494645	-0.645034932121059	0.0388865376970574	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	10915	TCERG1	ENSG00000113649	transcription elongation regulator 1	NM_006706	2	5044	-0.611470243498786	0.000270717343074367	0.00107336957655517	-0.585592615379508	0.0270851421059609	-0.773100419867619	0.00845760372423551	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	115361	GBP4	ENSG00000162654	guanylate binding protein 4	NM_052941	1	5046	-0.674653961558168	0.000271281992220755	0.00107518203773739	-0.716606652026714	0.00513480678021001	-0.72408679347778	0.0705593832846042	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	5549	PRELP	ENSG00000188783	proline and arginine rich end leucine rich repeat protein	NM_002725	2	5047	0.579125690366942	0.000271371066086842	0.0010753219636756	0.605723401633996	0.012043111029189	0.621158526020478	0.0478604171918199	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	400566	LIAT1	ENSG00000187624	ligand of ATE1	NM_001013672	2	5049	1.22261315191629	0.000272629965229597	0.00107988248655708	1.59626769595042	0.000759369855912604	0.831982955836686	0.246813424323501	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	55156	ARMC1	ENSG00000104442	armadillo repeat containing 1	NM_001286702	2	5051	-1.02219512888038	0.000273566684219926	0.00108316375325961	-0.920041245760447	0.0257794974021885	-1.33622974557638	0.0132376322274735	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	25801	GCA	ENSG00000115271	grancalcin	NM_012198	7	5052	0.606847499235271	0.000275679525088296	0.00109131330606509	0.320337200237545	0.228205540031628	1.05691708967184	0.000528557120956598	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	148534	TLCD4	ENSG00000152078	TLC domain containing 4	NM_152487	2	5053	0.620468914865871	0.000275819702974198	0.00109165213532179	1.01888665085122	4.21225286665237e-05	0.116213736825514	0.779379372929085	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	3221	HOXC4	ENSG00000198353	homeobox C4	NM_153633	2	5056	-0.95200886331042	0.000277406157175972	0.001097183646662	-0.821281639029103	0.038441076326853	-1.07747729369191	0.0304880610491522	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	5253	PHF2	ENSG00000197724	PHD finger protein 2	NM_005392	1	5057	-0.574554244062369	0.00027743675689633	0.001097183646662	-0.886063015071535	0.000311892105568549	-0.194570504392627	0.538311310821539	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	101927221	UBR5-DT		UBR5 divergent transcript	NR_125415	1	5060	-1.12138278323417	0.000278276255410661	0.00109985115256083	-1.76060696973771	5.64865651722609e-05	-0.307559787656152	0.666591492829591	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	3902	LAG3	ENSG00000089692	lymphocyte activating 3	NM_002286	1	5061	-0.834023852804108	0.000279072864054838	0.0011027817048474	-0.417676156447142	0.216906255741255	-1.55229373856678	0.000733252305043488	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9197	SLC33A1	ENSG00000169359	solute carrier family 33 member 1	NM_001190992	2	5063	-0.699077760321136	0.000280308934293839	0.00110722859509036	-0.848410847238766	0.0033643583219341	-0.519152007200239	0.177861870063512	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	100287596	DDX11L5	ENSG00000290633	DEAD/H-box helicase 11 like 5 (pseudogene)	NR_051986	3	5065	-0.776019738869594	0.000280934928922575	0.00110926310829666	-0.766063537812033	0.020947525814473	-0.846016868638503	0.0278974567086486	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	4747	NEFL	ENSG00000277586	neurofilament light chain	NM_006158	1	5066	-1.25016646788153	0.000281012910526851	0.00110935199321486	-1.15855032599075	0.0209842724500671	-1.51625054848712	0.0236145494337854	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	27349	MCAT	ENSG00000100294	malonyl-CoA-acyl carrier protein transacylase	NM_014507	3	5070	0.642119893828221	0.000282428642854009	0.00111406122848862	0.892884079405929	0.000857274112995506	0.28886891100797	0.4360979671893	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	4724	NDUFS4	ENSG00000164258	NADH:ubiquinone oxidoreductase subunit S4	NM_001318051	5	5073	0.688832203336287	0.000283880828419858	0.00111912727923689	0.830491122962114	0.00393726605825802	0.515053945104625	0.166300770890422	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	57595	PDZD4	ENSG00000067840	PDZ domain containing 4	NM_001303513	6	5075	-0.613566141376299	0.000284822336362501	0.00112239643446574	-0.423702488208504	0.100461718445925	-0.93285798049793	0.00455607826560738	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	729013	ZBED5-AS1	ENSG00000247271	ZBED5 antisense RNA 1	NR_034137	1	5076	0.786067887545305	0.000285113866006592	0.00112332391770407	1.10449920443613	0.000455145484561721	0.260752162403763	0.59178732673688	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9603	NFE2L3	ENSG00000050344	NFE2 like bZIP transcription factor 3	NM_004289	1	5077	-1.04675523081268	0.000285297864956135	0.00112382745740747	-0.733992573745773	0.0876112398288237	-1.61442182432741	0.00330607387824845	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	114825	PWWP2A	ENSG00000170234	PWWP domain containing 2A	NM_001349733	8	5078	-0.750759394966445	0.000285431572845454	0.00112406600559533	-0.862794891562058	0.00403897841495105	-0.672399881116584	0.119871093086464	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	401548	SNX30	ENSG00000148158	sorting nexin family member 30	NM_001012994	1	5079	-0.932451414564298	0.000285476922035348	0.00112406600559533	-1.5677664604485	1.71275054881694e-05	-0.145122844261526	0.813272798784074	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	101926963	PRKAR1B-AS1	ENSG00000237181	PRKAR1B antisense RNA 1	NR_110054	2	5080	0.589295064794063	0.000285563787515248	0.00112406600559533	0.473210659390052	0.0630217844545933	0.76975748949288	0.010133821435718	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	100506299	ID2-AS1		ID2 antisense RNA 1	NR_110153	1	5082	1.0219574995247	0.000286101757531466	0.00112588529100192	0.717300582572734	0.0945640185471529	1.68525659264814	0.00107321824889034	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	255488	RNF144B	ENSG00000137393	ring finger protein 144B	NM_182757	1	5084	0.903607670768023	0.000286247125424736	0.00112601421348727	0.677621910324703	0.075298174192259	1.26033679993922	0.00550400960834585	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	131544	CRYBG3	ENSG00000080200	crystallin beta-gamma domain containing 3	NM_153605	1	5086	-0.947464233118203	0.000287140178057187	0.00112908305563619	-1.38469313532214	0.000166059549545069	-0.44995121423838	0.443156602198629	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	5743	PTGS2	ENSG00000073756	prostaglandin-endoperoxide synthase 2	NM_000963	1	5090	-1.15023833639066	0.00028784984969944	0.0011309841147621	-1.36292883198334	0.00304189419653794	-0.989869299322997	0.117957222279163	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	492311	IGIP	ENSG00000182700	IgA inducing protein	NM_001007189	1	5092	-1.09818684419511	0.000288120455215204	0.00113160270696168	-1.14530190687855	0.012015153996231	-1.1209553120383	0.0461217989233939	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
all_modelled_features	9747	TCAF1	ENSG00000198420	TRPM8 channel associated factor 1	NM_001206938	3	5096	-0.712488237644465	0.000289617857070558	0.00113641715323729	-0.716711430272138	0.0154382816469632	-0.726498543509933	0.0602986395996894	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
