feature_id	pooled_rank	pooled_logFC	pooled_AveExpr	pooled_t	pooled_P.Value	pooled_adj.P.Val	pooled_B	Sri_Lanka_rank	Sri_Lanka_logFC	Sri_Lanka_P.Value	Sri_Lanka_adj.P.Val	United_States_rank	United_States_logFC	United_States_P.Value	United_States_adj.P.Val	pooled_direction	Sri_Lanka_direction	United_States_direction	pooled_Sri_Lanka_concordant	pooled_United_States_concordant	Sri_Lanka_United_States_concordant	all_three_concordant	pooled_FDR05	pooled_FDR10	Sri_Lanka_FDR05	United_States_FDR05	site_FDR05_count	site_direction_concordance_count	min_abs_site_logFC	mean_abs_site_logFC	stability_tier	recommended_use	bacterial_higher_stable	viral_higher_stable
NM_001288960	1	-4.76772856416775	3.77709184581192	-15.3994165548774	2.12285936664954e-37	2.51896266086772e-33	74.2183084252615	35	-5.43444150089658	4.45053812175307e-30	2.5430374827697e-27	1	-4.14967904484638	1.22654929159125e-12	1.28316085745183e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.14967904484638	4.79206027287148	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_005532	2	-4.81837753017959	4.23642872437083	-15.37710816091	2.51908861529849e-37	2.51896266086772e-33	74.0499021714682	19	-5.52678464085139	2.92001300124565e-31	3.07354421115325e-28	14	-4.08381079202037	2.32844691018481e-11	3.32618641119901e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.08381079202037	4.80529771643588	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001130080	3	-4.81705958106437	4.38111043295665	-15.3008529075976	4.52173335691478e-37	2.64942104514239e-33	73.4742112502408	18	-5.53024817052497	2.59223942670403e-31	2.88012201636966e-28	24	-4.05157977528598	5.17488839301945e-11	4.2652973328083e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.05157977528598	4.79091397290548	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001288954	4	-4.79480048589289	3.59905090248978	-15.2721080295354	5.63739522455134e-37	2.64942104514239e-33	73.2571873506293	20	-5.55826501223452	3.30151773593147e-31	3.30135266004467e-28	16	-4.00041609587743	2.92054425583901e-11	3.65049778578278e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.00041609587743	4.77934055405598	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001288956	5	-4.93269689104916	4.11835502120306	-15.2141869518114	8.79157339900911e-37	2.64942104514239e-33	72.8198647003026	13	-5.68949973888044	4.73856277353687e-32	7.28973206984338e-29	35	-4.15913055220575	9.70405716842382e-11	5.54489826603737e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.15913055220575	4.9243151455431	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001288958	6	-4.77312304752019	3.34462887156248	-15.1977632729687	9.97216787556153e-37	2.64942104514239e-33	72.6958569001185	29	-5.51126947384412	1.27098555847463e-30	8.76497937377036e-28	8	-4.044047991394	1.29376855067014e-11	2.84690777765825e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.044047991394	4.77765873261906	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001288995	7	-4.93691454242958	3.94131632415083	-15.1975474768237	9.9886916240046e-37	2.64942104514239e-33	72.6942275110227	15	-5.72329105432559	7.02952107346282e-32	9.37222612987886e-29	25	-4.16272445652732	5.33188826042339e-11	4.2652973328083e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.16272445652732	4.94300775542646	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001288957	8	-4.70139009265579	3.28217728743962	-15.1898270820007	1.05982140912741e-36	2.64942104514239e-33	72.6359337876715	26	-5.42854915200071	9.64905103793744e-31	7.42197583491195e-28	11	-3.97796822635342	1.56587757159062e-11	2.84690777765825e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.97796822635342	4.70325868917707	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001288952	9	-4.7889997422139	3.8046399882334	-15.0688127218204	2.68193594769047e-36	5.68208162155024e-33	71.7221726517023	22	-5.55682130237356	6.03610294216302e-31	5.48709194274174e-28	30	-3.98733140323609	7.11988676897197e-11	4.61893848513587e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.98733140323609	4.77207635280483	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001366994	10	-4.73046403960195	3.58964576280519	-15.0612943098138	2.84118286991862e-36	5.68208162155024e-33	71.6654012410982	24	-5.47961322168849	7.71159253271331e-31	6.4260057942389e-28	29	-3.95021979267381	6.67121331470055e-11	4.60060672692056e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.95021979267381	4.71491650718115	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001366993	11	-4.68597091272053	3.5303828472412	-14.9909536641172	4.87376509626157e-36	8.86094801455774e-33	71.1342605631133	31	-5.41684387305249	1.47231942196632e-30	9.49836003867882e-28	28	-3.93298987664924	6.58074475159412e-11	4.60060672692056e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.93298987664924	4.67491687485087	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001367089	12	-4.67137576767998	4.25665906382556	-14.9238640808349	8.1543114560527e-36	1.35898395674665e-32	70.6276770162698	1	-5.28909814556777	2.94015401631511e-38	5.88001401722859e-34	140	-4.036806512801	1.63184100535148e-08	2.33108487614459e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.036806512801	4.66295232918439	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_023068	13	-4.70660824938662	4.34938748547335	-14.8531187503843	1.40305157440215e-35	2.15843295665143e-32	70.0935102059586	2	-5.31396449868214	7.38923811777668e-38	7.38886865587079e-34	137	-4.09982792089414	1.54175270792359e-08	2.25062134348642e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.09982792089414	4.70689620978814	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001288959	14	-4.86166002315518	3.95526491480513	-14.793138695038	2.22268946510027e-35	3.17511190089573e-32	69.6406530787864	40	-5.56574393442562	1.31426579068188e-29	6.57100038696172e-27	21	-4.17428204668895	5.03354231568128e-11	4.2652973328083e-08	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.17428204668895	4.87001299055729	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_017414	15	-4.50343521868811	4.35054655777836	-14.5378945717496	1.57359564384082e-34	2.09802261874483e-31	67.7139795622963	3	-5.28230891297147	1.74717415821108e-36	1.16472453300211e-32	162	-3.71504404881507	2.45216307538734e-08	3.01370388967202e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.71504404881507	4.49867648089327	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_017912	16	-2.22751508675222	4.33151056389414	-14.1622354194339	2.79726874148582e-33	3.49641109756093e-30	64.8807271203161	11	-2.60925881418345	6.71963535486772e-34	1.22169079510909e-30	188	-1.84849216240906	4.09700975665104e-08	4.3175820150242e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.84849216240906	2.22887548829626	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_002982	17	-6.50486528259744	-1.1298839133915	-13.5281347013437	4.84725326444068e-31	5.70236576679702e-28	59.8084878160553	23	-7.40021650402341	7.1365576345532e-31	6.20539200580128e-28	174	-5.71337575282624	3.37049318410523e-08	3.87393639016785e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	5.71337575282624	6.55679612842483	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001270929	18	-3.77323797706401	5.12383494863855	-13.4755193554406	5.31048010203317e-31	5.90023842003119e-28	59.7151209902486	16	-4.31758142819668	1.78763273771534e-31	2.23442919509807e-28	179	-3.3023648897722	3.66417660307951e-08	4.07286120192188e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.3023648897722	3.80997315898444	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001270927	19	-3.80287029300164	5.08983139766053	-13.4270319825733	7.68381701361207e-31	8.06632085071329e-28	59.3513383933006	17	-4.3293614625571	2.3482537427641e-31	2.76251332950231e-28	183	-3.35443282416839	3.88425106162695e-08	4.2312070247763e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.35443282416839	3.84189714336275	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001165136	20	-2.12879242694819	4.21570324346362	-13.4206477496906	8.06672418692264e-31	8.06632085071329e-28	59.3034511406595	28	-2.50473022585435	1.26582348630786e-30	8.76497937377036e-28	265	-1.75274045841446	1.12118842402693e-07	8.461376336647e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.75274045841446	2.12873534213441	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001270930	21	-3.76042072692976	5.0807068038405	-13.2740608346353	2.46204501603862e-30	2.34444392167906e-27	58.2046782718985	25	-4.2659625656309	8.51728310379865e-31	6.81348579171477e-28	201	-3.33926509841065	4.66313545501003e-08	4.62945330516975e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.33926509841065	3.80261383202078	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_194323	22	-4.59831799727324	0.78967770066169	-13.2679587501252	2.5790172647102e-30	2.34444392167906e-27	58.1589713672183	12	-5.59297367399263	6.52357391983592e-33	1.08720795685665e-29	397	-3.57628803170653	4.07317341159594e-07	2.04699861107319e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.57628803170653	4.58463085284958	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001270928	23	-3.74542065733683	5.11375688650582	-13.2561807475301	2.82071712027224e-30	2.45267485601411e-27	58.0707573329254	30	-4.26012053193856	1.43267021675715e-30	9.49836003867882e-28	198	-3.31654795796234	4.37444497671535e-08	4.41841035804698e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.31654795796234	3.78833424495045	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001548	24	-3.71101450203177	5.35447547254359	-13.2274473510694	3.50956435154161e-30	2.92449072777003e-27	57.8555946088334	34	-4.19576414648542	4.21142770791477e-30	2.47718655089963e-27	187	-3.30656003845571	4.04397053364119e-08	4.3175820150242e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.30656003845571	3.75116209247057	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001287489	25	-4.63030287612442	0.688566625121021	-13.2061893954044	4.12516485412869e-30	3.29996687670879e-27	57.6964492306398	14	-5.61935949953123	6.1474890913595e-32	8.78168816700704e-29	402	-3.58321456505936	4.19836312209036e-07	2.08863343479316e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.58321456505936	4.6012870322953	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_002535	26	-2.5438885237371	6.58281205798707	-12.928940062055	3.38367497560653e-29	2.53078049765381e-26	55.6241398552512	33	-2.97073576687252	2.45720810201422e-30	1.48914257067219e-27	316	-2.14584641807247	1.94826377378977e-07	1.23301668392474e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.14584641807247	2.5582910924725	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_004802	27	-4.57295655204724	0.6918388575897	-12.9276574888252	3.41672450805805e-29	2.53078049765381e-26	55.6145682861248	32	-5.4925005174882	1.60503334671525e-30	1.00309568440494e-27	373	-3.64860785332592	3.41959077435425e-07	1.83346905888232e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.64860785332592	4.57055418540706	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_194248	28	-4.50821684632318	0.619384409455518	-12.8441162126811	6.43320909572344e-29	4.59491959662047e-26	54.9914378483162	21	-5.52930711593247	4.37375477358943e-31	4.165272462715e-28	586	-3.39840875607569	1.25819700264294e-06	4.29397301294472e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.39840875607569	4.46385793600408	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_080657	29	-3.80660619529833	6.98680230054823	-12.7304482729957	1.52015546352675e-28	1.0483306591404e-25	54.1446446620448	45	-4.41051954754139	1.75695120592961e-27	7.8082815927525e-25	223	-3.27440570413228	5.99891970798264e-08	5.37992803766569e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.27440570413228	3.84246262583684	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001243763	30	-2.7843492496654	0.726465758378055	-12.6979373895196	1.94357728906894e-28	1.29565340680299e-25	53.9026800847283	73	-3.05686547481434	3.21507881452718e-23	8.80799468653824e-21	79	-2.55974188135724	3.61279590371174e-09	9.14586142763684e-07	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.55974188135724	2.80830367808579	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001305275	31	-2.89009738022519	1.07062520276972	-12.6385694117442	3.04333893454026e-28	1.96334630167325e-25	53.4611057359258	39	-3.29993846897536	1.29903407621021e-29	6.57100038696172e-27	409	-2.4865746078872	4.49060960163487e-07	2.19578732085809e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.4865746078872	2.89325653843128	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001364727	32	-2.81596411174057	1.1444367801563	-12.6206956988778	3.48298315061768e-28	2.17675562591259e-25	53.328233664757	37	-3.27240170263645	5.40607580076699e-30	2.92205702539295e-27	550	-2.32638241829315	1.01318785095193e-06	3.68413524203413e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.32638241829315	2.7993920604648	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NR_046236	33	-3.69527811788028	3.68729165349548	-12.590188130346	4.38470151117431e-28	2.65726198551439e-25	53.1015198114053	43	-4.50473636528095	2.74542646394964e-28	1.27687869424486e-25	456	-2.82520109969849	6.1765244052703e-07	2.69697905712412e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.82520109969849	3.66496873248972	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_021991	34	-3.08095278779013	1.45838467227555	-12.5491429208315	5.97581708233688e-28	3.51501075969574e-25	52.7966531247254	8	-3.71348734385064	1.56117050715821e-34	3.90273112158213e-31	1196	-2.27756824684191	2.1323116538672e-05	0.000356504381355712	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.27756824684191	2.99552779534628	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001352777	35	-3.07751079763883	1.42841712196015	-12.5214488511238	7.36331370845764e-28	4.2073974530127e-25	52.5910562908919	5	-3.7076095931497	1.34816940823224e-34	3.90273112158213e-31	1245	-2.2671794144475	2.47676618536195e-05	0.000397765413673087	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.2671794144475	2.9873945037986	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_021913	36	-3.17923170835126	-1.47515594094356	-12.5035087759342	8.42933026875843e-28	4.68272711235833e-25	52.4579167212988	54	-3.64120475856249	8.30703851551618e-26	3.07652709762607e-23	218	-2.77812738779044	5.81621054405677e-08	5.33570617755006e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.77812738779044	3.20966607317647	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_006187	37	-3.02700164576438	7.82922887131514	-12.4789432127397	1.01431623973904e-27	5.48251634555165e-25	52.275665135965	41	-3.54827819774241	3.21209475406062e-29	1.56679714601118e-26	459	-2.51661378257054	6.19920608759593e-07	2.69697905712412e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.51661378257054	3.03244599015648	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_194322	38	-4.47090990733702	0.644676613976384	-12.475071726111	1.04433171923486e-27	5.49620790867843e-25	52.2469487944743	36	-5.47223505977376	4.61868106335661e-30	2.5658056273908e-27	702	-3.39300852487365	2.37969287697795e-06	6.77941279867266e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.39300852487365	4.4326217923237	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_198576	39	-2.86299852928671	1.22485688491148	-12.4401444371868	1.35851760645796e-27	6.96640861834685e-25	51.9879560053371	38	-3.31232498181926	1.09721638398166e-29	5.77453433243401e-27	538	-2.41363231245141	9.75227417829045e-07	3.62519946638719e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.41363231245141	2.86297864713533	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_005623	40	-5.44504154250244	-2.42871484897468	-12.4206703899388	1.57299411052987e-27	7.8645773041217e-25	51.8436125735495	56	-6.18408691468782	1.0839266970602e-25	3.87097321687624e-23	200	-4.86812262834191	4.64820297517891e-08	4.62945330516975e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.86812262834191	5.52610477151487	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_002230	41	-2.96082884888042	1.75557260530085	-12.380477969103	2.1284224036084e-27	1.03820291828694e-24	51.5458416564813	7	-3.62988447606599	1.519641443013e-34	3.90273112158213e-31	1366	-2.13500597681371	3.47126959532411e-05	0.000508096463929799	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.13500597681371	2.88244522643985	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001352776	42	-3.08357555034432	1.41633853987084	-12.3646313139417	2.39781026469236e-27	1.09996245032701e-24	51.4284916817016	6	-3.77214191486504	1.3677159449458e-34	3.90273112158213e-31	1435	-2.2154136653573	4.13100902079292e-05	0.000575325407122758	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.2154136653573	2.99377779011117	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_207315	43	-3.67721766623089	3.80947859328123	-12.3621058191616	2.44378037112846e-27	1.09996245032701e-24	51.4097922636832	44	-4.4988646821603	1.26910236738533e-27	5.76835869212256e-25	592	-2.76969905723542	1.28090820676775e-06	4.32717622080206e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.76969905723542	3.63428186969786	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001352775	44	-3.06122262292159	1.41366356303923	-12.360959893792	2.46492802779913e-27	1.09996245032701e-24	51.4013077849689	9	-3.70121353521619	4.28052374781103e-34	9.51179938138587e-31	1287	-2.26269640055269	2.78095693231335e-05	0.00043185084086945	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.26269640055269	2.98195496788444	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001547	45	-3.04824288937295	7.93370032667803	-12.3604154597186	2.47503926519904e-27	1.09996245032701e-24	51.3972768272982	48	-3.54692092343074	1.57361969096637e-26	6.55642087492427e-24	273	-2.60149064283263	1.20552264370888e-07	8.77838512082377e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.60149064283263	3.07420578313169	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001039570	46	2.09284144783977	5.2770062896782	12.2865216212423	4.31259134696329e-27	1.87494596408519e-24	50.850501813539	138	2.16952352867676	1.87596661626929e-18	2.71865625788185e-16	12	2.15199830018387	1.83781056121018e-11	2.86526813314588e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.15199830018387	2.16076091443032	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_017449	47	-2.86609498221371	-0.176074261660326	-12.2818698912443	4.46590795242108e-27	1.90029134341424e-24	50.8161037178079	102	-2.99643315438776	1.88482566570581e-20	3.69555181259319e-18	61	-2.83721513757512	9.77521014717646e-10	3.2048266841538e-07	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.83721513757512	2.91682414598144	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001352774	48	-2.9926968988503	1.44888875969466	-12.2789666450086	4.56434032076061e-27	1.90171337656024e-24	50.7946364662191	4	-3.6778763808039	9.99440886634205e-35	3.90273112158213e-31	1597	-2.1141294659116	6.20383393392877e-05	0.000776588883634761	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.1141294659116	2.89600292335775	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NR_002712	49	-2.8899689607389	4.50728164690992	-12.2245285712726	6.86800114566005e-27	2.80312561045011e-24	50.3923032292562	81	-3.24918636880392	1.46096920372869e-22	3.60715100066297e-20	72	-2.66391465952679	2.72973139598986e-09	7.50617494304303e-07	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.66391465952679	2.95655051416536	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001352773	50	-2.94424938070928	1.74363823708824	-12.1674620798841	1.05359895230995e-26	4.21418508944933e-24	49.9709466231876	10	-3.61234790096267	6.16775655276409e-34	1.22169079510909e-30	1575	-2.10015888489826	5.80659321716886e-05	0.000737308303175619	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.10015888489826	2.85625339293047	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_016817	51	-2.39239328036729	7.30373126134414	-12.1489707652893	1.21019587399628e-26	4.74562887922579e-24	49.8345040594169	46	-2.8084471091148	2.36120799377373e-27	1.02656084059741e-24	491	-1.99575503459252	7.64911317401379e-07	3.11557259403466e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.99575503459252	2.40210107185366	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_006820	52	-3.68463042150361	6.54227115505369	-12.1043202062392	1.69079637286881e-26	6.45006752885454e-24	49.5052242174077	47	-4.44206628183126	2.93860662396764e-27	1.25040838027083e-24	646	-2.87831852164612	1.82368216613979e-06	5.64579251402936e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.87831852164612	3.66019240173869	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
NM_001699	53	-3.06628647273799	-1.38353754840299	-12.1028622008198	1.70935336281459e-26	6.45006752885454e-24	49.4944764671629	58	-3.57928674167061	3.11193229882689e-25	1.0730264490386e-22	398	-2.55117185068319	4.07373092258177e-07	2.04699861107319e-05	-1	-1	-1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.55117185068319	3.0652292961769	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	FALSE	TRUE
