file_label	column_name	base_sample_id	is_detection_pval_column	sample_group
raw	Definite Viral_58	DefiniteViral_58	False	DefiniteViral
raw	Definite Viral_58_Detection_Pval	DefiniteViral_58	True	DefiniteViral
raw	Definite Viral_59	DefiniteViral_59	False	DefiniteViral
raw	Definite Viral_59_Detection_Pval	DefiniteViral_59	True	DefiniteViral
raw	Definite Viral_60	DefiniteViral_60	False	DefiniteViral
raw	Definite Viral_60_Detection_Pval	DefiniteViral_60	True	DefiniteViral
raw	Definite Viral_61	DefiniteViral_61	False	DefiniteViral
raw	Definite Viral_61_Detection_Pval	DefiniteViral_61	True	DefiniteViral
raw	Definite Viral_62	DefiniteViral_62	False	DefiniteViral
raw	Definite Viral_62_Detection_Pval	DefiniteViral_62	True	DefiniteViral
raw	Definite Viral_63	DefiniteViral_63	False	DefiniteViral
raw	Definite Viral_63_Detection_Pval	DefiniteViral_63	True	DefiniteViral
raw	Definite Viral_64	DefiniteViral_64	False	DefiniteViral
raw	Definite Viral_64_Detection_Pval	DefiniteViral_64	True	DefiniteViral
raw	Definite Viral_65	DefiniteViral_65	False	DefiniteViral
raw	Definite Viral_65_Detection_Pval	DefiniteViral_65	True	DefiniteViral
raw	Definite Viral_66	DefiniteViral_66	False	DefiniteViral
raw	Definite Viral_66_Detection_Pval	DefiniteViral_66	True	DefiniteViral
raw	Definite Viral_67	DefiniteViral_67	False	DefiniteViral
raw	Definite Viral_67_Detection_Pval	DefiniteViral_67	True	DefiniteViral
raw	Definite Viral_68	DefiniteViral_68	False	DefiniteViral
raw	Definite Viral_68_Detection_Pval	DefiniteViral_68	True	DefiniteViral
raw	Definite Viral_69	DefiniteViral_69	False	DefiniteViral
raw	Definite Viral_69_Detection_Pval	DefiniteViral_69	True	DefiniteViral
raw	Definite Viral_70	DefiniteViral_70	False	DefiniteViral
raw	Definite Viral_70_Detection_Pval	DefiniteViral_70	True	DefiniteViral
raw	Definite Viral_71	DefiniteViral_71	False	DefiniteViral
raw	Definite Viral_71_Detection_Pval	DefiniteViral_71	True	DefiniteViral
raw	Definite Viral_72	DefiniteViral_72	False	DefiniteViral
raw	Definite Viral_72_Detection_Pval	DefiniteViral_72	True	DefiniteViral
raw	Definite Viral_73	DefiniteViral_73	False	DefiniteViral
raw	Definite Viral_73_Detection_Pval	DefiniteViral_73	True	DefiniteViral
raw	Definite Viral_74	DefiniteViral_74	False	DefiniteViral
raw	Definite Viral_74_Detection_Pval	DefiniteViral_74	True	DefiniteViral
raw	Definite Viral_75	DefiniteViral_75	False	DefiniteViral
raw	Definite Viral_75_Detection_Pval	DefiniteViral_75	True	DefiniteViral
raw	Definite Viral_76	DefiniteViral_76	False	DefiniteViral
raw	Definite Viral_76_Detection_Pval	DefiniteViral_76	True	DefiniteViral
raw	Definite Viral_77	DefiniteViral_77	False	DefiniteViral
raw	Definite Viral_77_Detection_Pval	DefiniteViral_77	True	DefiniteViral
raw	Definite Viral_78	DefiniteViral_78	False	DefiniteViral
raw	Definite Viral_78_Detection_Pval	DefiniteViral_78	True	DefiniteViral
raw	Definite Viral_79	DefiniteViral_79	False	DefiniteViral
raw	Definite Viral_79_Detection_Pval	DefiniteViral_79	True	DefiniteViral
raw	Definite Viral_80	DefiniteViral_80	False	DefiniteViral
raw	Definite Viral_80_Detection_Pval	DefiniteViral_80	True	DefiniteViral
raw	Definite Viral_81	DefiniteViral_81	False	DefiniteViral
raw	Definite Viral_81_Detection_Pval	DefiniteViral_81	True	DefiniteViral
raw	Definite Viral_82	DefiniteViral_82	False	DefiniteViral
raw	Definite Viral_82_Detection_Pval	DefiniteViral_82	True	DefiniteViral
raw	Definite Viral_83	DefiniteViral_83	False	DefiniteViral
raw	Definite Viral_83_Detection_Pval	DefiniteViral_83	True	DefiniteViral
raw	Definite Viral_84	DefiniteViral_84	False	DefiniteViral
raw	Definite Viral_84_Detection_Pval	DefiniteViral_84	True	DefiniteViral
raw	Definite Viral_85	DefiniteViral_85	False	DefiniteViral
raw	Definite Viral_85_Detection_Pval	DefiniteViral_85	True	DefiniteViral
raw	Definite Viral_86	DefiniteViral_86	False	DefiniteViral
raw	Definite Viral_86_Detection_Pval	DefiniteViral_86	True	DefiniteViral
raw	Definite Viral_87	DefiniteViral_87	False	DefiniteViral
raw	Definite Viral_87_Detection_Pval	DefiniteViral_87	True	DefiniteViral
raw	Definite Viral_88	DefiniteViral_88	False	DefiniteViral
raw	Definite Viral_88_Detection_Pval	DefiniteViral_88	True	DefiniteViral
raw	Definite Viral_89	DefiniteViral_89	False	DefiniteViral
raw	Definite Viral_89_Detection_Pval	DefiniteViral_89	True	DefiniteViral
raw	Definite Viral_90	DefiniteViral_90	False	DefiniteViral
raw	Definite Viral_90_Detection_Pval	DefiniteViral_90	True	DefiniteViral
raw	Definite Viral_91	DefiniteViral_91	False	DefiniteViral
raw	Definite Viral_91_Detection_Pval	DefiniteViral_91	True	DefiniteViral
raw	Definite Viral_92	DefiniteViral_92	False	DefiniteViral
raw	Definite Viral_92_Detection_Pval	DefiniteViral_92	True	DefiniteViral
raw	Definite Viral_93	DefiniteViral_93	False	DefiniteViral
raw	Definite Viral_93_Detection_Pval	DefiniteViral_93	True	DefiniteViral
raw	Definite Viral_94	DefiniteViral_94	False	DefiniteViral
raw	Definite Viral_94_Detection_Pval	DefiniteViral_94	True	DefiniteViral
raw	Inflammatory_01	Inflammatory_01	False	Inflammatory
raw	Inflammatory_01_Detection_Pval	Inflammatory_01	True	Inflammatory
raw	Inflammatory_02	Inflammatory_02	False	Inflammatory
raw	Inflammatory_02_Detection_Pval	Inflammatory_02	True	Inflammatory
raw	Inflammatory_03	Inflammatory_03	False	Inflammatory
raw	Inflammatory_03_Detection_Pval	Inflammatory_03	True	Inflammatory
raw	Inflammatory_04	Inflammatory_04	False	Inflammatory
raw	Inflammatory_04_Detection_Pval	Inflammatory_04	True	Inflammatory
raw	Inflammatory_05	Inflammatory_05	False	Inflammatory
raw	Inflammatory_05_Detection_Pval	Inflammatory_05	True	Inflammatory
raw	Inflammatory_06	Inflammatory_06	False	Inflammatory
raw	Inflammatory_06_Detection_Pval	Inflammatory_06	True	Inflammatory
raw	Inflammatory_07	Inflammatory_07	False	Inflammatory
raw	Inflammatory_07_Detection_Pval	Inflammatory_07	True	Inflammatory
raw	Inflammatory_08	Inflammatory_08	False	Inflammatory
raw	Inflammatory_08_Detection_Pval	Inflammatory_08	True	Inflammatory
raw	Inflammatory_09	Inflammatory_09	False	Inflammatory
raw	Inflammatory_09_Detection_Pval	Inflammatory_09	True	Inflammatory
raw	Inflammatory_10	Inflammatory_10	False	Inflammatory
raw	Inflammatory_10_Detection_Pval	Inflammatory_10	True	Inflammatory
raw	Inflammatory_11	Inflammatory_11	False	Inflammatory
raw	Inflammatory_11_Detection_Pval	Inflammatory_11	True	Inflammatory
raw	Inflammatory_12	Inflammatory_12	False	Inflammatory
raw	Inflammatory_12_Detection_Pval	Inflammatory_12	True	Inflammatory
raw	Inflammatory_13	Inflammatory_13	False	Inflammatory
raw	Inflammatory_13_Detection_Pval	Inflammatory_13	True	Inflammatory
raw	Inflammatory_14	Inflammatory_14	False	Inflammatory
raw	Inflammatory_14_Detection_Pval	Inflammatory_14	True	Inflammatory
raw	Inflammatory_15	Inflammatory_15	False	Inflammatory
raw	Inflammatory_15_Detection_Pval	Inflammatory_15	True	Inflammatory
raw	Inflammatory_16	Inflammatory_16	False	Inflammatory
raw	Inflammatory_16_Detection_Pval	Inflammatory_16	True	Inflammatory
raw	Inflammatory_17	Inflammatory_17	False	Inflammatory
raw	Inflammatory_17_Detection_Pval	Inflammatory_17	True	Inflammatory
raw	Inflammatory_18	Inflammatory_18	False	Inflammatory
raw	Inflammatory_18_Detection_Pval	Inflammatory_18	True	Inflammatory
raw	Inflammatory_19	Inflammatory_19	False	Inflammatory
raw	Inflammatory_19_Detection_Pval	Inflammatory_19	True	Inflammatory
raw	Inflammatory_20	Inflammatory_20	False	Inflammatory
raw	Inflammatory_20_Detection_Pval	Inflammatory_20	True	Inflammatory
raw	Inflammatory_21	Inflammatory_21	False	Inflammatory
raw	Inflammatory_21_Detection_Pval	Inflammatory_21	True	Inflammatory
raw	Inflammatory_22	Inflammatory_22	False	Inflammatory
raw	Inflammatory_22_Detection_Pval	Inflammatory_22	True	Inflammatory
raw	Inflammatory_23	Inflammatory_23	False	Inflammatory
raw	Inflammatory_23_Detection_Pval	Inflammatory_23	True	Inflammatory
raw	Inflammatory_24	Inflammatory_24	False	Inflammatory
raw	Inflammatory_24_Detection_Pval	Inflammatory_24	True	Inflammatory
raw	Inflammatory_25	Inflammatory_25	False	Inflammatory
raw	Inflammatory_25_Detection_Pval	Inflammatory_25	True	Inflammatory
raw	Inflammatory_26	Inflammatory_26	False	Inflammatory
raw	Inflammatory_26_Detection_Pval	Inflammatory_26	True	Inflammatory
raw	Inflammatory_27	Inflammatory_27	False	Inflammatory
raw	Inflammatory_27_Detection_Pval	Inflammatory_27	True	Inflammatory
raw	Inflammatory_28	Inflammatory_28	False	Inflammatory
raw	Inflammatory_28_Detection_Pval	Inflammatory_28	True	Inflammatory
raw	Inflammatory_29	Inflammatory_29	False	Inflammatory
raw	Inflammatory_29_Detection_Pval	Inflammatory_29	True	Inflammatory
raw	Inflammatory_30	Inflammatory_30	False	Inflammatory
raw	Inflammatory_30_Detection_Pval	Inflammatory_30	True	Inflammatory
raw	Inflammatory_31	Inflammatory_31	False	Inflammatory
raw	Inflammatory_31_Detection_Pval	Inflammatory_31	True	Inflammatory
raw	Inflammatory_32	Inflammatory_32	False	Inflammatory
raw	Inflammatory_32_Detection_Pval	Inflammatory_32	True	Inflammatory
raw	Inflammatory_33	Inflammatory_33	False	Inflammatory
raw	Inflammatory_33_Detection_Pval	Inflammatory_33	True	Inflammatory
raw	Inflammatory_34	Inflammatory_34	False	Inflammatory
raw	Inflammatory_34_Detection_Pval	Inflammatory_34	True	Inflammatory
raw	Inflammatory_35	Inflammatory_35	False	Inflammatory
raw	Inflammatory_35_Detection_Pval	Inflammatory_35	True	Inflammatory
raw	Inflammatory_36	Inflammatory_36	False	Inflammatory
raw	Inflammatory_36_Detection_Pval	Inflammatory_36	True	Inflammatory
raw	Inflammatory_37	Inflammatory_37	False	Inflammatory
raw	Inflammatory_37_Detection_Pval	Inflammatory_37	True	Inflammatory
raw	Inflammatory_38	Inflammatory_38	False	Inflammatory
raw	Inflammatory_38_Detection_Pval	Inflammatory_38	True	Inflammatory
raw	Inflammatory_39	Inflammatory_39	False	Inflammatory
raw	Inflammatory_39_Detection_Pval	Inflammatory_39	True	Inflammatory
raw	Inflammatory_40	Inflammatory_40	False	Inflammatory
raw	Inflammatory_40_Detection_Pval	Inflammatory_40	True	Inflammatory
raw	Inflammatory_41	Inflammatory_41	False	Inflammatory
raw	Inflammatory_41_Detection_Pval	Inflammatory_41	True	Inflammatory
raw	Inflammatory_42	Inflammatory_42	False	Inflammatory
raw	Inflammatory_42_Detection_Pval	Inflammatory_42	True	Inflammatory
raw	Inflammatory_43	Inflammatory_43	False	Inflammatory
raw	Inflammatory_43_Detection_Pval	Inflammatory_43	True	Inflammatory
raw	Inflammatory_44	Inflammatory_44	False	Inflammatory
raw	Inflammatory_44_Detection_Pval	Inflammatory_44	True	Inflammatory
raw	Inflammatory_45	Inflammatory_45	False	Inflammatory
raw	Inflammatory_45_Detection_Pval	Inflammatory_45	True	Inflammatory
raw	Inflammatory_46	Inflammatory_46	False	Inflammatory
raw	Inflammatory_46_Detection_Pval	Inflammatory_46	True	Inflammatory
raw	Inflammatory_47	Inflammatory_47	False	Inflammatory
raw	Inflammatory_47_Detection_Pval	Inflammatory_47	True	Inflammatory
raw	Inflammatory_48	Inflammatory_48	False	Inflammatory
raw	Inflammatory_48_Detection_Pval	Inflammatory_48	True	Inflammatory
raw	Inflammatory_49	Inflammatory_49	False	Inflammatory
raw	Inflammatory_49_Detection_Pval	Inflammatory_49	True	Inflammatory
raw	Inflammatory_50	Inflammatory_50	False	Inflammatory
raw	Inflammatory_50_Detection_Pval	Inflammatory_50	True	Inflammatory
raw	Inflammatory_51	Inflammatory_51	False	Inflammatory
raw	Inflammatory_51_Detection_Pval	Inflammatory_51	True	Inflammatory
raw	Inflammatory_52	Inflammatory_52	False	Inflammatory
raw	Inflammatory_52_Detection_Pval	Inflammatory_52	True	Inflammatory
raw	Inflammatory_53	Inflammatory_53	False	Inflammatory
raw	Inflammatory_53_Detection_Pval	Inflammatory_53	True	Inflammatory
raw	Inflammatory_54	Inflammatory_54	False	Inflammatory
raw	Inflammatory_54_Detection_Pval	Inflammatory_54	True	Inflammatory
raw	Inflammatory_55	Inflammatory_55	False	Inflammatory
raw	Inflammatory_55_Detection_Pval	Inflammatory_55	True	Inflammatory
raw	Inflammatory_56	Inflammatory_56	False	Inflammatory
raw	Inflammatory_56_Detection_Pval	Inflammatory_56	True	Inflammatory
raw	Inflammatory_57	Inflammatory_57	False	Inflammatory
raw	Inflammatory_57_Detection_Pval	Inflammatory_57	True	Inflammatory
raw	Inflammatory_58	Inflammatory_58	False	Inflammatory
raw	Inflammatory_58_Detection_Pval	Inflammatory_58	True	Inflammatory
raw	Inflammatory_59	Inflammatory_59	False	Inflammatory
raw	Inflammatory_59_Detection_Pval	Inflammatory_59	True	Inflammatory
raw	Inflammatory_60	Inflammatory_60	False	Inflammatory
raw	Inflammatory_60_Detection_Pval	Inflammatory_60	True	Inflammatory
raw	Inflammatory_61	Inflammatory_61	False	Inflammatory
raw	Inflammatory_61_Detection_Pval	Inflammatory_61	True	Inflammatory
raw	Inflammatory_62	Inflammatory_62	False	Inflammatory
raw	Inflammatory_62_Detection_Pval	Inflammatory_62	True	Inflammatory
raw	Inflammatory_63	Inflammatory_63	False	Inflammatory
raw	Inflammatory_63_Detection_Pval	Inflammatory_63	True	Inflammatory
raw	Inflammatory_64	Inflammatory_64	False	Inflammatory
raw	Inflammatory_64_Detection_Pval	Inflammatory_64	True	Inflammatory
raw	Inflammatory_65	Inflammatory_65	False	Inflammatory
raw	Inflammatory_65_Detection_Pval	Inflammatory_65	True	Inflammatory
raw	Inflammatory_66	Inflammatory_66	False	Inflammatory
raw	Inflammatory_66_Detection_Pval	Inflammatory_66	True	Inflammatory
raw	Inflammatory_67	Inflammatory_67	False	Inflammatory
raw	Inflammatory_67_Detection_Pval	Inflammatory_67	True	Inflammatory
raw	Inflammatory_68	Inflammatory_68	False	Inflammatory
raw	Inflammatory_68_Detection_Pval	Inflammatory_68	True	Inflammatory
raw	Inflammatory_69	Inflammatory_69	False	Inflammatory
raw	Inflammatory_69_Detection_Pval	Inflammatory_69	True	Inflammatory
raw	Inflammatory_70	Inflammatory_70	False	Inflammatory
raw	Inflammatory_70_Detection_Pval	Inflammatory_70	True	Inflammatory
raw	Inflammatory_71	Inflammatory_71	False	Inflammatory
raw	Inflammatory_71_Detection_Pval	Inflammatory_71	True	Inflammatory
raw	Inflammatory_72	Inflammatory_72	False	Inflammatory
raw	Inflammatory_72_Detection_Pval	Inflammatory_72	True	Inflammatory
raw	Inflammatory_73	Inflammatory_73	False	Inflammatory
raw	Inflammatory_73_Detection_Pval	Inflammatory_73	True	Inflammatory
raw	Inflammatory_74	Inflammatory_74	False	Inflammatory
raw	Inflammatory_74_Detection_Pval	Inflammatory_74	True	Inflammatory
raw	Inflammatory_75	Inflammatory_75	False	Inflammatory
raw	Inflammatory_75_Detection_Pval	Inflammatory_75	True	Inflammatory
raw	Inflammatory_76	Inflammatory_76	False	Inflammatory
raw	Inflammatory_76_Detection_Pval	Inflammatory_76	True	Inflammatory
raw	Inflammatory_77	Inflammatory_77	False	Inflammatory
raw	Inflammatory_77_Detection_Pval	Inflammatory_77	True	Inflammatory
raw	Inflammatory_78	Inflammatory_78	False	Inflammatory
raw	Inflammatory_78_Detection_Pval	Inflammatory_78	True	Inflammatory
raw	Inflammatory_79	Inflammatory_79	False	Inflammatory
raw	Inflammatory_79_Detection_Pval	Inflammatory_79	True	Inflammatory
raw	Inflammatory_80	Inflammatory_80	False	Inflammatory
raw	Inflammatory_80_Detection_Pval	Inflammatory_80	True	Inflammatory
raw	Inflammatory_81	Inflammatory_81	False	Inflammatory
raw	Inflammatory_81_Detection_Pval	Inflammatory_81	True	Inflammatory
raw	Inflammatory_82	Inflammatory_82	False	Inflammatory
raw	Inflammatory_82_Detection_Pval	Inflammatory_82	True	Inflammatory
raw	Inflammatory_83	Inflammatory_83	False	Inflammatory
raw	Inflammatory_83_Detection_Pval	Inflammatory_83	True	Inflammatory
raw	Inflammatory_84	Inflammatory_84	False	Inflammatory
raw	Inflammatory_84_Detection_Pval	Inflammatory_84	True	Inflammatory
raw	Kawasaki_01	Kawasaki_01	False	Kawasaki
raw	Kawasaki_01_Detection_Pval	Kawasaki_01	True	Kawasaki
raw	Kawasaki_02	Kawasaki_02	False	Kawasaki
raw	Kawasaki_02_Detection_Pval	Kawasaki_02	True	Kawasaki
raw	Kawasaki_03	Kawasaki_03	False	Kawasaki
raw	Kawasaki_03_Detection_Pval	Kawasaki_03	True	Kawasaki
raw	Kawasaki_04	Kawasaki_04	False	Kawasaki
raw	Kawasaki_04_Detection_Pval	Kawasaki_04	True	Kawasaki
raw	Kawasaki_05	Kawasaki_05	False	Kawasaki
raw	Kawasaki_05_Detection_Pval	Kawasaki_05	True	Kawasaki
raw	Kawasaki_06	Kawasaki_06	False	Kawasaki
raw	Kawasaki_06_Detection_Pval	Kawasaki_06	True	Kawasaki
raw	Kawasaki_07	Kawasaki_07	False	Kawasaki
raw	Kawasaki_07_Detection_Pval	Kawasaki_07	True	Kawasaki
raw	Kawasaki_08	Kawasaki_08	False	Kawasaki
raw	Kawasaki_08_Detection_Pval	Kawasaki_08	True	Kawasaki
raw	Kawasaki_09	Kawasaki_09	False	Kawasaki
raw	Kawasaki_09_Detection_Pval	Kawasaki_09	True	Kawasaki
raw	Kawasaki_10	Kawasaki_10	False	Kawasaki
raw	Kawasaki_10_Detection_Pval	Kawasaki_10	True	Kawasaki
raw	Kawasaki_11	Kawasaki_11	False	Kawasaki
raw	Kawasaki_11_Detection_Pval	Kawasaki_11	True	Kawasaki
raw	Kawasaki_12	Kawasaki_12	False	Kawasaki
raw	Kawasaki_12_Detection_Pval	Kawasaki_12	True	Kawasaki
raw	Kawasaki_13	Kawasaki_13	False	Kawasaki
raw	Kawasaki_13_Detection_Pval	Kawasaki_13	True	Kawasaki
raw	Kawasaki_14	Kawasaki_14	False	Kawasaki
raw	Kawasaki_14_Detection_Pval	Kawasaki_14	True	Kawasaki
raw	Kawasaki_15	Kawasaki_15	False	Kawasaki
raw	Kawasaki_15_Detection_Pval	Kawasaki_15	True	Kawasaki
raw	Kawasaki_16	Kawasaki_16	False	Kawasaki
raw	Kawasaki_16_Detection_Pval	Kawasaki_16	True	Kawasaki
raw	Kawasaki_17	Kawasaki_17	False	Kawasaki
raw	Kawasaki_17_Detection_Pval	Kawasaki_17	True	Kawasaki
raw	Kawasaki_18	Kawasaki_18	False	Kawasaki
raw	Kawasaki_18_Detection_Pval	Kawasaki_18	True	Kawasaki
raw	Kawasaki_19	Kawasaki_19	False	Kawasaki
raw	Kawasaki_19_Detection_Pval	Kawasaki_19	True	Kawasaki
raw	Kawasaki_20	Kawasaki_20	False	Kawasaki
raw	Kawasaki_20_Detection_Pval	Kawasaki_20	True	Kawasaki
raw	Kawasaki_21	Kawasaki_21	False	Kawasaki
raw	Kawasaki_21_Detection_Pval	Kawasaki_21	True	Kawasaki
raw	Kawasaki_22	Kawasaki_22	False	Kawasaki
raw	Kawasaki_22_Detection_Pval	Kawasaki_22	True	Kawasaki
raw	Kawasaki_23	Kawasaki_23	False	Kawasaki
raw	Kawasaki_23_Detection_Pval	Kawasaki_23	True	Kawasaki
raw	Kawasaki_24	Kawasaki_24	False	Kawasaki
raw	Kawasaki_24_Detection_Pval	Kawasaki_24	True	Kawasaki
raw	Kawasaki_25	Kawasaki_25	False	Kawasaki
raw	Kawasaki_25_Detection_Pval	Kawasaki_25	True	Kawasaki
raw	Kawasaki_26	Kawasaki_26	False	Kawasaki
raw	Kawasaki_26_Detection_Pval	Kawasaki_26	True	Kawasaki
raw	Kawasaki_27	Kawasaki_27	False	Kawasaki
raw	Kawasaki_27_Detection_Pval	Kawasaki_27	True	Kawasaki
raw	Kawasaki_28	Kawasaki_28	False	Kawasaki
raw	Kawasaki_28_Detection_Pval	Kawasaki_28	True	Kawasaki
raw	Kawasaki_29	Kawasaki_29	False	Kawasaki
raw	Kawasaki_29_Detection_Pval	Kawasaki_29	True	Kawasaki
raw	Kawasaki_30	Kawasaki_30	False	Kawasaki
raw	Kawasaki_30_Detection_Pval	Kawasaki_30	True	Kawasaki
raw	Kawasaki_31	Kawasaki_31	False	Kawasaki
raw	Kawasaki_31_Detection_Pval	Kawasaki_31	True	Kawasaki
raw	Kawasaki_32	Kawasaki_32	False	Kawasaki
raw	Kawasaki_32_Detection_Pval	Kawasaki_32	True	Kawasaki
raw	Kawasaki_33	Kawasaki_33	False	Kawasaki
raw	Kawasaki_33_Detection_Pval	Kawasaki_33	True	Kawasaki
raw	Kawasaki_34	Kawasaki_34	False	Kawasaki
raw	Kawasaki_34_Detection_Pval	Kawasaki_34	True	Kawasaki
raw	Kawasaki_35	Kawasaki_35	False	Kawasaki
raw	Kawasaki_35_Detection_Pval	Kawasaki_35	True	Kawasaki
raw	Kawasaki_36	Kawasaki_36	False	Kawasaki
raw	Kawasaki_36_Detection_Pval	Kawasaki_36	True	Kawasaki
raw	Kawasaki_37	Kawasaki_37	False	Kawasaki
raw	Kawasaki_37_Detection_Pval	Kawasaki_37	True	Kawasaki
raw	Kawasaki_38	Kawasaki_38	False	Kawasaki
raw	Kawasaki_38_Detection_Pval	Kawasaki_38	True	Kawasaki
raw	Kawasaki_39	Kawasaki_39	False	Kawasaki
raw	Kawasaki_39_Detection_Pval	Kawasaki_39	True	Kawasaki
raw	Kawasaki_40	Kawasaki_40	False	Kawasaki
raw	Kawasaki_40_Detection_Pval	Kawasaki_40	True	Kawasaki
raw	Kawasaki_41	Kawasaki_41	False	Kawasaki
raw	Kawasaki_41_Detection_Pval	Kawasaki_41	True	Kawasaki
raw	Kawasaki_42	Kawasaki_42	False	Kawasaki
raw	Kawasaki_42_Detection_Pval	Kawasaki_42	True	Kawasaki
raw	Kawasaki_43	Kawasaki_43	False	Kawasaki
raw	Kawasaki_43_Detection_Pval	Kawasaki_43	True	Kawasaki
raw	Kawasaki_44	Kawasaki_44	False	Kawasaki
raw	Kawasaki_44_Detection_Pval	Kawasaki_44	True	Kawasaki
raw	Kawasaki_45	Kawasaki_45	False	Kawasaki
raw	Kawasaki_45_Detection_Pval	Kawasaki_45	True	Kawasaki
raw	Kawasaki_46	Kawasaki_46	False	Kawasaki
raw	Kawasaki_46_Detection_Pval	Kawasaki_46	True	Kawasaki
raw	Kawasaki_47	Kawasaki_47	False	Kawasaki
raw	Kawasaki_47_Detection_Pval	Kawasaki_47	True	Kawasaki
raw	Kawasaki_48	Kawasaki_48	False	Kawasaki
raw	Kawasaki_48_Detection_Pval	Kawasaki_48	True	Kawasaki
raw	Kawasaki_49	Kawasaki_49	False	Kawasaki
raw	Kawasaki_49_Detection_Pval	Kawasaki_49	True	Kawasaki
raw	Kawasaki_50	Kawasaki_50	False	Kawasaki
raw	Kawasaki_50_Detection_Pval	Kawasaki_50	True	Kawasaki
raw	Kawasaki_51	Kawasaki_51	False	Kawasaki
raw	Kawasaki_51_Detection_Pval	Kawasaki_51	True	Kawasaki
raw	Kawasaki_52	Kawasaki_52	False	Kawasaki
raw	Kawasaki_52_Detection_Pval	Kawasaki_52	True	Kawasaki
raw	Kawasaki_53	Kawasaki_53	False	Kawasaki
raw	Kawasaki_53_Detection_Pval	Kawasaki_53	True	Kawasaki
raw	Kawasaki_54	Kawasaki_54	False	Kawasaki
raw	Kawasaki_54_Detection_Pval	Kawasaki_54	True	Kawasaki
raw	Kawasaki_55	Kawasaki_55	False	Kawasaki
raw	Kawasaki_55_Detection_Pval	Kawasaki_55	True	Kawasaki
raw	Kawasaki_56	Kawasaki_56	False	Kawasaki
raw	Kawasaki_56_Detection_Pval	Kawasaki_56	True	Kawasaki
raw	Kawasaki_57	Kawasaki_57	False	Kawasaki
raw	Kawasaki_57_Detection_Pval	Kawasaki_57	True	Kawasaki
raw	Kawasaki_58	Kawasaki_58	False	Kawasaki
raw	Kawasaki_58_Detection_Pval	Kawasaki_58	True	Kawasaki
raw	Kawasaki_59	Kawasaki_59	False	Kawasaki
raw	Kawasaki_59_Detection_Pval	Kawasaki_59	True	Kawasaki
raw	Kawasaki_60	Kawasaki_60	False	Kawasaki
raw	Kawasaki_60_Detection_Pval	Kawasaki_60	True	Kawasaki
raw	Kawasaki_61	Kawasaki_61	False	Kawasaki
raw	Kawasaki_61_Detection_Pval	Kawasaki_61	True	Kawasaki
raw	Kawasaki_62	Kawasaki_62	False	Kawasaki
raw	Kawasaki_62_Detection_Pval	Kawasaki_62	True	Kawasaki
raw	Kawasaki_63	Kawasaki_63	False	Kawasaki
raw	Kawasaki_63_Detection_Pval	Kawasaki_63	True	Kawasaki
raw	Kawasaki_64	Kawasaki_64	False	Kawasaki
raw	Kawasaki_64_Detection_Pval	Kawasaki_64	True	Kawasaki
raw	Kawasaki_65	Kawasaki_65	False	Kawasaki
raw	Kawasaki_65_Detection_Pval	Kawasaki_65	True	Kawasaki
raw	Kawasaki_66	Kawasaki_66	False	Kawasaki
raw	Kawasaki_66_Detection_Pval	Kawasaki_66	True	Kawasaki
raw	Kawasaki_67	Kawasaki_67	False	Kawasaki
raw	Kawasaki_67_Detection_Pval	Kawasaki_67	True	Kawasaki
raw	Kawasaki_68	Kawasaki_68	False	Kawasaki
raw	Kawasaki_68_Detection_Pval	Kawasaki_68	True	Kawasaki
raw	Kawasaki_69	Kawasaki_69	False	Kawasaki
raw	Kawasaki_69_Detection_Pval	Kawasaki_69	True	Kawasaki
raw	Kawasaki_70	Kawasaki_70	False	Kawasaki
raw	Kawasaki_70_Detection_Pval	Kawasaki_70	True	Kawasaki
raw	Kawasaki_71	Kawasaki_71	False	Kawasaki
raw	Kawasaki_71_Detection_Pval	Kawasaki_71	True	Kawasaki
raw	Kawasaki_72	Kawasaki_72	False	Kawasaki
raw	Kawasaki_72_Detection_Pval	Kawasaki_72	True	Kawasaki
raw	Kawasaki_73	Kawasaki_73	False	Kawasaki
raw	Kawasaki_73_Detection_Pval	Kawasaki_73	True	Kawasaki
raw	Kawasaki_74	Kawasaki_74	False	Kawasaki
raw	Kawasaki_74_Detection_Pval	Kawasaki_74	True	Kawasaki
raw	Kawasaki_75	Kawasaki_75	False	Kawasaki
raw	Kawasaki_75_Detection_Pval	Kawasaki_75	True	Kawasaki
raw	Kawasaki_76	Kawasaki_76	False	Kawasaki
raw	Kawasaki_76_Detection_Pval	Kawasaki_76	True	Kawasaki
raw	Kawasaki_77	Kawasaki_77	False	Kawasaki
raw	Kawasaki_77_Detection_Pval	Kawasaki_77	True	Kawasaki
raw	Kawasaki_78	Kawasaki_78	False	Kawasaki
raw	Kawasaki_78_Detection_Pval	Kawasaki_78	True	Kawasaki
raw	Unknown_01	Unknown_01	False	Unknown
raw	Unknown_01_Detection_Pval	Unknown_01	True	Unknown
raw	Unknown_02	Unknown_02	False	Unknown
raw	Unknown_02_Detection_Pval	Unknown_02	True	Unknown
raw	Unknown_03	Unknown_03	False	Unknown
raw	Unknown_03_Detection_Pval	Unknown_03	True	Unknown
raw	Unknown_04	Unknown_04	False	Unknown
raw	Unknown_04_Detection_Pval	Unknown_04	True	Unknown
raw	Unknown_05	Unknown_05	False	Unknown
raw	Unknown_05_Detection_Pval	Unknown_05	True	Unknown
